reg_date;point;ssic_1;ssic_2;local;id
19460413;29;1056;"";"";1
19460718;3347;1056;"";1;2
19460720;21;1056;"";1;3
19460731;834;555;"";"";4
19460806;29;1056;"";1;5
19460809;3347;"";762;1;6
19460813;2258;569;828;1;7
19460814;3519;555;909;1;8
19460814;1456;676;"";1;9
19460815;5511;473;"";"";10
19460815;1346;1056;"";1;11
19460819;21;486;"";1;12
19460821;13793;696;667;1;13
19460822;21;1056;"";1;14
19460823;82;375;"";1;15
19460824;982;488;489;1;16
19460827;21;720;"";"";17
19460828;1888;395;494;1;18
19460904;21;430;"";1;19
19460905;70;1056;"";1;20
19460906;29;1056;"";1;21
19460911;59;1056;"";1;22
19460911;29;139;"";1;23
19460916;21;10;"";1;24
19460923;3315;569;"";1;25
19460923;44;569;763;1;26
19460926;2295;569;"";1;27
19461001;10297;667;593;1;28
19461010;1480;1056;"";1;29
19461011;954;"";"";"";30
19461015;688;468;"";1;31
19461015;10;1056;"";1;32
19461016;1485;762;"";"";33
19461016;21;1056;"";1;34
19461019;3347;720;726;"";35
19461021;799;580;569;1;36
19461021;112;1056;"";"";38
19461024;317;676;"";1;39
19461026;73;705;"";1;40
19461028;1591;10;473;1;41
19461030;739;569;828;1;42
19461031;11115;10;"";"";43
19461101;2990;763;"";1;44
19461102;192;328;"";"";45
19461102;112;1056;"";"";46
19461103;20352;944;945;1;47
19461106;596;116;560;1;48
19461107;29;619;"";1;49
19461107;29;619;"";1;50
19461115;1485;762;574;1;52
19461119;1023;909;"";1;53
19461119;29;617;"";1;54
19461120;21;1056;"";1;55
19461121;21;191;"";1;56
19461121;21;554;"";"";57
19461122;44;763;"";1;58
19461123;21;1056;"";1;59
19461123;33;"";"";1;60
19461202;29;1056;"";"";61
19461202;7037;582;"";1;62
19461205;21;1056;"";1;63
19461207;112;139;713;1;64
19461207;299;1056;"";1;65
19461210;21;1056;"";1;66
19461212;287;704;"";1;67
19461212;4250;569;"";1;68
19461213;1212;869;870;1;69
19461213;287;1056;"";1;70
19461216;287;794;"";1;71
19461219;287;794;"";1;72
19461220;3408;569;"";1;73
19461220;14415;763;"";1;74
19461220;4685;569;574;1;75
19461220;82;569;571;1;76
19461221;2343;315;569;1;77
19461224;5503;95;"";"";78
19461227;1284;53;763;1;79
19461230;3669;444;"";1;80
19461230;1346;555;569;1;81
19461230;29;1056;"";1;82
19461231;47;116;"";1;83
