reg_date;point;ssic_1;ssic_2;local;id
19810102;1183;141;145;1;1
19810102;13;473;569;"";2
19810102;1375;235;389;"";3
19810102;799;762;762;1;4
19810102;636;569;565;1;5
19810102;1398;569;828;"";6
19810102;723;468;695;1;7
19810102;86;562;595;"";8
19810102;4552;676;695;1;9
19810102;4552;"";828;1;10
19810102;342;328;"";"";11
19810102;21;678;567;"";12
19810102;1183;710;"";"";13
19810102;792;813;468;1;14
19810102;15948;575;"";"";15
19810102;5099;"";"";"";16
19810102;6236;141;717;1;17
19810102;2543;613;544;"";18
19810102;1888;1044;"";1;19
19810102;6236;712;704;1;20
19810102;688;375;841;1;21
19810102;688;829;717;1;22
19810102;4505;611;115;"";23
19810102;15769;313;601;"";24
19810102;16;538;569;"";25
19810102;2279;"";"";1;26
19810102;391;445;"";"";27
19810102;1603;430;"";"";28
19810102;1514;436;"";"";29
19810102;1151;813;762;1;30
19810102;100;395;489;"";31
19810102;357;801;789;"";32
19810102;1023;533;388;"";33
19810102;212;575;576;1;34
19810102;4282;567;594;1;35
19810102;750;903;695;1;36
19810102;70;883;"";"";37
19810102;368;313;1039;"";38
19810102;1372;813;763;1;39
19810102;156;569;"";"";40
19810102;81;704;"";"";41
19810102;94;607;468;"";42
19810102;1603;340;917;"";43
19810102;11929;160;"";1;44
19810102;1485;745;909;1;45
19810102;2124;375;"";"";46
19810102;481;1053;569;"";47
19810102;82;616;"";"";48
19810102;15880;157;564;"";49
19810103;6725;869;569;"";50
19810103;82;909;430;1;51
19810103;175;569;475;1;52
19810103;799;829;"";"";53
19810103;1603;750;"";1;54
19810103;155;489;"";"";55
19810103;695;612;217;"";56
19810103;2811;569;468;1;57
19810103;2258;392;1056;1;58
19810103;6236;605;600;1;59
19810103;1603;605;569;1;60
19810103;5289;569;468;1;61
19810103;3347;612;621;1;62
19810103;24;612;612;"";63
19810103;220;819;"";1;64
19810103;38;698;650;"";65
19810103;688;534;"";"";66
19810103;16225;650;"";"";67
19810103;234;616;987;"";68
19810103;155;612;609;"";69
19810103;155;970;"";1;70
19810103;6232;80;569;"";71
19810103;139;430;453;"";72
19810103;688;569;468;1;73
19810103;1258;534;"";"";74
19810103;5842;872;961;1;75
19810103;285;569;"";1;76
19810103;1874;909;"";1;77
19810103;723;40;"";"";78
19810103;207;430;569;"";79
19810103;481;328;534;"";80
19810103;185;375;"";"";81
19810103;954;569;"";1;82
19810103;234;829;"";1;83
19810103;2951;612;"";1;84
19810103;674;257;219;1;85
19810103;82;287;858;1;86
19810103;442;"";831;1;87
19810103;24;574;"";"";88
19810103;6951;128;569;"";89
19810103;1286;401;538;"";90
19810103;82;152;829;1;91
19810103;95;564;"";1;92
19810103;14388;453;569;1;93
19810103;287;569;468;1;94
19810103;626;436;"";"";95
19810103;3332;390;"";1;96
19810103;2167;569;468;1;97
19810103;825;430;453;"";98
19810103;82;430;"";1;99
19810103;11786;439;"";"";100
19810104;2696;828;"";1;101
19810105;890;695;661;1;102
19810105;14187;928;763;1;103
19810105;6385;436;"";"";104
19810105;8955;489;538;"";105
19810105;1030;717;139;1;106
19810105;82;430;813;1;107
19810105;5603;430;453;"";108
19810105;4899;15;479;"";109
19810105;260;569;"";"";110
19810105;70;388;389;"";111
19810105;234;1058;444;"";112
19810105;1286;619;"";"";113
19810105;2665;711;"";"";114
19810105;2377;363;"";1;115
19810105;38;479;"";"";116
19810105;73;762;"";1;117
19810105;688;695;676;1;118
19810105;49;569;893;1;119
19810105;626;595;436;"";120
19810105;1131;479;569;"";121
19810105;444;7;"";"";122
19810105;10135;569;468;1;123
19810105;1095;444;448;1;124
19810105;359;762;"";1;125
19810105;2275;233;434;1;126
19810105;287;569;"";1;127
19810105;1874;611;609;"";128
19810105;432;595;468;"";129
19810105;17554;436;"";"";130
19810105;1030;473;828;"";131
19810105;4071;507;828;1;132
19810105;287;704;482;1;133
19810105;287;430;375;1;134
19810105;1603;858;412;1;135
19810105;3925;338;554;1;136
19810105;4552;413;569;1;137
19810105;8182;762;"";1;138
19810105;1032;436;"";"";139
19810105;14460;389;394;"";140
19810105;245;556;473;"";141
19810105;688;1029;953;1;142
19810105;2755;676;689;1;143
19810105;1762;363;"";1;144
19810105;5154;439;436;"";145
19810105;219;869;630;"";146
19810106;43;105;489;"";147
19810106;3;538;328;"";148
19810106;11252;897;"";"";149
19810106;175;482;54;1;150
19810106;626;1039;"";"";151
19810106;1137;1044;"";"";152
19810106;38;436;328;"";153
19810106;626;883;601;1;154
19810106;1913;357;594;"";155
19810106;8104;354;430;"";156
19810106;260;633;575;"";157
19810106;799;569;813;1;158
19810106;2933;388;571;"";159
19810106;688;436;"";"";160
19810106;100;648;"";"";161
19810106;825;538;202;"";162
19810106;13776;430;438;"";163
19810106;208;534;535;"";164
19810106;3244;1056;928;1;165
19810106;14422;1042;897;"";166
19810106;1408;567;"";1;167
19810106;21;534;713;"";168
19810106;6771;436;"";"";169
19810106;1032;592;619;"";170
19810106;2743;909;"";1;171
19810106;221;"";569;"";172
19810106;1171;582;"";"";173
19810106;1603;388;"";1;174
19810106;740;813;"";1;175
19810106;42;864;455;"";176
19810106;38;569;468;1;177
19810106;82;612;"";"";178
19810106;219;601;430;"";179
19810106;38;430;"";"";180
19810106;688;73;"";1;181
19810106;13831;436;"";"";182
19810106;207;388;436;"";183
19810106;73;883;"";1;184
19810106;1023;762;"";1;185
19810106;79;430;"";"";186
19810106;1342;538;828;"";187
19810106;1873;762;"";1;188
19810106;2258;813;"";1;189
19810106;1322;1039;"";"";190
19810106;91;565;"";"";191
19810106;82;897;1042;"";192
19810106;4455;1032;"";"";193
19810106;954;569;"";1;194
19810106;24;569;847;"";195
19810107;3147;762;"";1;196
19810107;1293;388;"";1;197
19810107;3347;439;"";"";198
19810107;1023;"";569;1;199
19810107;219;480;576;"";200
19810107;310;538;472;"";201
19810107;6930;569;556;"";202
19810107;6236;395;"";1;203
19810107;3082;813;"";1;204
19810107;95;739;"";1;205
19810107;688;825;"";"";206
19810107;1591;790;793;1;207
19810107;4352;706;468;1;208
19810107;11238;595;562;"";209
19810107;10415;228;231;1;210
19810107;168;538;569;"";211
19810107;245;595;"";"";212
19810107;6725;595;569;"";213
19810107;688;523;630;"";214
19810107;1514;571;575;"";215
19810107;1168;891;388;1;216
19810107;4710;1044;987;"";217
19810107;2243;619;"";1;218
19810107;1171;699;"";1;219
19810107;799;438;"";1;220
19810107;362;573;"";"";221
19810107;45;436;"";"";222
19810107;1979;1011;"";1;223
19810107;285;444;445;"";224
19810107;19908;762;"";1;225
19810107;1874;266;"";1;226
19810107;7958;430;"";1;227
19810107;626;1039;"";"";228
19810107;1873;650;"";"";229
19810107;1007;1039;"";"";230
19810107;159;969;"";"";231
19810107;799;969;970;"";232
19810107;2811;750;829;1;233
19810107;1291;1044;616;"";234
19810107;16;958;"";"";235
19810107;88;375;897;"";236
19810107;580;556;"";"";237
19810107;554;816;"";"";238
19810107;8603;430;"";"";239
19810107;38;388;233;"";240
19810107;6232;484;"";"";241
19810107;1109;555;"";1;242
19810107;70;479;"";"";243
19810107;448;612;"";"";244
19810107;799;395;"";1;245
19810107;1460;575;576;"";246
19810108;615;1056;538;"";247
19810108;16;816;"";"";248
19810108;2811;453;864;1;249
19810108;1979;389;"";1;250
19810108;3315;744;"";1;251
19810108;688;612;611;1;252
19810108;3347;237;"";1;253
19810108;982;375;"";1;254
19810108;73;695;"";1;255
19810108;82;36;"";1;256
19810108;5556;489;538;"";257
19810108;1796;68;484;"";258
19810108;1987;612;607;"";259
19810108;11198;569;"";1;260
19810108;310;430;"";1;261
19810108;2342;569;762;1;262
19810108;47;609;"";"";263
