reg_date;point;ssic_1;ssic_2;local;id
19710102;112;"";"";1;1
19710102;277;569;"";1;2
19710102;4279;502;"";1;3
19710102;2454;103;"";1;4
19710102;2280;585;569;1;5
19710102;799;762;"";1;6
19710104;317;542;"";1;7
19710104;301;555;"";1;8
19710104;21;650;"";1;9
19710104;82;585;"";1;10
19710104;1501;801;"";1;11
19710105;295;835;"";1;12
19710105;688;430;"";1;13
19710105;767;555;"";1;14
19710105;175;717;139;1;15
19710106;1447;704;"";1;16
19710106;3192;1056;"";"";17
19710106;1023;555;"";1;18
19710107;175;1056;"";1;19
19710107;1171;699;"";1;20
19710107;3294;507;468;1;21
19710108;3714;1056;"";1;22
19710109;1105;"";"";1;23
19710109;317;661;388;1;24
19710109;91;582;801;1;25
19710111;1601;762;"";1;26
19710111;2964;480;"";1;27
19710111;1603;569;"";1;28
19710112;799;545;"";1;29
19710112;10;1056;"";1;30
19710112;3347;791;"";1;31
19710112;29;678;"";1;32
19710112;73;569;"";1;33
19710112;1171;569;"";1;34
19710112;1023;763;"";1;35
19710112;2029;116;"";1;36
19710112;14048;430;"";1;37
19710112;2990;828;"";1;38
19710113;218;762;569;1;39
19710113;777;430;"";1;40
19710113;3535;567;594;1;41
19710113;10;766;"";1;42
19710114;261;1056;"";1;43
19710114;481;468;488;1;44
19710114;127;819;"";1;45
19710114;1501;1056;"";1;46
19710114;60;1056;"";1;47
19710114;79;777;"";1;48
19710114;481;762;"";1;49
19710114;43;204;"";1;50
19710115;10;209;"";1;51
19710115;18459;569;468;1;52
19710115;1498;1056;"";1;53
19710115;176;1056;"";1;54
19710118;8;813;"";1;55
19710118;1;819;468;1;56
19710118;1;813;"";1;57
19710118;73;763;"";1;58
19710119;29;1056;"";1;59
19710120;34;762;813;1;60
19710120;141;699;"";"";61
19710120;13;645;"";1;62
19710120;688;713;139;1;63
19710121;4552;763;"";1;64
19710121;688;573;"";1;65
19710122;82;395;"";1;66
19710122;20239;648;"";1;67
19710122;18459;388;"";1;68
19710122;59;430;"";1;69
19710125;11310;717;"";1;70
19710125;94;903;"";1;71
19710125;3117;762;"";1;72
19710125;1505;762;"";1;73
19710125;1714;762;762;1;74
19710125;1501;794;"";1;75
19710125;261;1056;"";1;76
19710125;991;444;"";1;77
19710125;38;813;"";1;78
19710125;982;"";"";"";79
19710125;342;717;"";1;80
19710126;2990;829;"";1;81
19710126;1023;201;203;1;82
19710126;94;10;815;1;83
19710126;581;555;1036;1;84
19710126;1596;813;569;1;85
19710126;1514;717;"";1;86
19710126;287;569;"";1;87
19710129;22122;841;"";1;88
19710129;47;1056;"";1;89
19710129;8183;395;397;1;90
19710129;5003;296;296;1;91
19710129;5773;564;909;1;92
19710129;11641;569;"";1;93
19710130;2454;569;"";1;94
19710201;295;1056;"";"";95
19710202;1025;661;"";1;96
19710202;175;1056;"";1;97
19710202;103;813;"";1;98
19710202;124;763;"";1;99
19710203;2493;1056;"";"";100
19710203;155;438;693;1;101
19710203;6022;555;"";1;102
19710203;21;1056;"";1;103
19710203;43;1003;"";1;104
19710203;29;769;"";1;105
19710203;982;1056;"";1;106
19710204;100;430;439;1;107
19710204;1632;760;"";1;108
19710204;29;555;"";1;109
19710205;10302;766;"";1;110
19710205;965;556;530;1;111
19710205;17344;1056;"";1;112
