reg_date;point;ssic_1;ssic_2;local;id
19540104;21;1056;"";1;1
19540104;6596;468;"";"";2
19540106;482;813;815;1;3
19540107;10;1056;"";1;4
19540109;1284;488;"";1;5
19540112;295;496;621;1;6
19540112;1585;497;569;1;7
19540114;21;1056;"";"";8
19540115;3251;667;648;1;9
19540125;3347;468;"";1;10
19540126;21;1056;"";1;11
19540128;459;1056;"";1;12
19540128;21;1011;"";1;13
19540201;13838;815;"";1;14
19540202;29;1056;"";1;15
19540205;6236;334;"";"";16
19540209;1342;569;"";1;17
19540209;261;819;813;1;18
19540210;88;676;"";"";19
19540211;5466;468;828;"";20
19540213;2459;586;1039;1;21
19540216;17178;406;748;1;22
19540223;1888;1056;"";"";23
19540301;29;1056;"";1;24
19540303;1501;1056;"";1;25
19540305;21;1056;"";"";26
19540306;21;572;"";1;27
19540308;1603;616;"";1;28
19540309;1603;569;"";1;29
19540316;7355;1056;"";1;30
19540323;6596;1056;"";1;31
19540323;6596;1056;"";1;32
19540326;1603;530;739;1;33
19540402;59;409;"";1;34
19540403;3347;847;444;1;35
19540405;21;1056;"";1;36
19540406;6596;813;819;1;37
19540408;2159;819;762;1;38
19540412;29;569;"";"";39
19540415;1284;782;"";"";40
19540415;1511;762;762;1;41
19540421;299;1056;"";1;42
19540422;10;430;"";1;43
19540427;29;569;"";"";44
19540428;155;762;"";1;45
19540428;47;1056;"";1;46
19540430;344;59;482;1;47
19540501;2303;762;569;1;48
19540506;94;664;"";"";49
19540506;19328;763;"";1;50
19540507;85;763;"";1;51
19540510;2990;762;"";1;52
19540524;261;1056;"";1;53
19540528;21;763;"";1;54
19540601;59;1056;"";1;55
19540601;59;569;"";1;56
19540608;299;82;481;1;57
19540612;277;841;"";1;58
19540615;4552;212;"";1;59
19540616;295;1056;"";1;60
19540619;1258;815;"";1;61
19540619;14159;864;388;1;62
19540623;285;695;569;1;63
19540623;1591;763;"";1;64
19540625;17178;569;556;1;65
19540701;1888;1056;"";1;66
19540701;21;1056;"";1;67
19540701;1030;92;579;1;68
19540701;76;928;"";1;69
19540701;1171;503;815;1;70
19540710;21;1056;"";1;71
19540710;21;1056;"";1;72
19540712;13182;762;"";"";73
19540713;409;1056;"";1;74
19540713;242;762;"";1;75
19540716;1154;440;"";1;76
19540720;29;1056;"";1;77
19540724;11301;762;815;1;78
19540729;16997;1056;"";1;79
19540803;3347;1056;"";1;80
19540803;10;191;"";1;81
19540805;21;1056;"";1;82
19540805;287;430;"";1;83
19540806;4223;473;"";1;84
19540807;2144;815;762;1;85
19540810;954;1015;"";"";86
19540813;2453;1056;"";1;87
19540814;6565;473;569;1;88
19540816;359;569;828;1;89
19540817;29;539;392;1;90
19540817;7939;"";"";1;91
19540817;14727;"";"";1;92
19540818;12577;762;813;1;93
19540819;21;1056;"";1;94
19540820;21;1056;"";1;95
19540823;6596;813;"";1;96
19540824;82;676;"";"";97
19540827;2279;949;"";1;98
19540828;295;1056;"";1;99
19540901;1881;928;569;1;100
19540901;2427;1056;"";1;101
19540901;29;1056;"";1;102
19540906;6236;516;616;1;103
19540909;3347;"";"";1;104
19540910;3244;762;"";1;105
19540916;215;815;"";1;106
19540916;1346;1056;"";1;107
19540916;1346;1056;"";1;108
19540917;175;762;"";1;109
19540920;21;1056;"";1;110
19540927;70;375;"";1;111
19541006;73;1056;"";1;112
19541008;155;92;579;1;113
19541009;21;1056;"";1;114
19541015;21;1056;"";1;115
19541019;982;468;569;1;116
19541019;1598;569;468;1;117
19541022;29;569;"";"";118
19541027;220;813;"";1;119
19541101;30;1039;"";1;120
19541104;1365;473;485;1;121
19541104;21;1056;"";1;122
19541109;29;1056;"";1;123
19541110;7574;569;"";1;124
19541110;175;481;569;1;125
19541118;218;468;442;1;126
19541130;19308;762;"";1;127
19541201;29;647;"";1;128
19541207;33;1056;"";1;129
19541207;2159;544;"";1;130
19541208;799;90;"";1;131
19541210;459;1056;"";1;132
19541213;287;778;"";1;133
19541215;24;68;"";1;134
19541215;781;564;"";1;135
19541216;21;1056;"";"";136
19541216;693;339;569;1;137
19541218;582;594;556;1;138
19541222;12394;762;"";1;139
19541222;370;813;"";1;140
19541222;1346;715;"";1;141
19541222;1346;1056;"";1;142
19541222;5161;762;769;1;143
19541228;2773;569;468;1;144
19541229;723;1056;"";1;145
19541229;664;569;"";1;146
19541229;5140;569;468;1;147
19541230;10;1056;"";1;148
19541230;422;678;676;1;149
19541230;845;569;488;1;150
19541231;12577;761;769;1;151
19541231;4094;1056;"";1;152
19541231;5099;763;815;1;153
