reg_date;point;ssic_1;ssic_2;local;id
19100104;21;1056;"";1;1
19100205;21;10;"";1;2
19100214;29;1056;"";1;3
19100225;29;10;"";1;4
19100309;287;198;"";"";5
19100419;59;10;"";1;6
19100426;59;10;"";1;7
19100506;2990;477;763;1;8
19100601;29;569;"";1;9
19100610;29;10;"";1;10
19100622;21;191;"";1;11
19100709;954;762;"";1;12
19100711;21;10;"";1;13
19100716;3347;569;"";1;14
19100906;287;473;"";1;15
19100906;21;1056;"";1;16
19100928;287;10;"";1;17
19101017;29;569;"";1;18
19101219;21;116;"";1;19
19101223;21;10;"";1;20
