reg_date;point;ssic_1;ssic_2;local;id
20110102;1424;964;"";"";1
20110102;155;636;"";"";2
20110102;95;694;928;"";3
20110102;13810;571;"";"";4
20110102;1424;1045;748;"";5
20110102;3576;744;746;1;6
20110102;13815;624;614;"";7
20110102;13789;998;"";1;8
20110102;4126;819;823;1;9
20110102;285;1029;588;"";10
20110102;16128;639;"";1;11
20110102;1139;609;588;"";12
20110102;242;871;631;"";13
20110102;3719;468;863;"";14
20110102;13786;720;829;1;15
20110102;18589;639;744;"";16
20110102;1424;645;645;1;17
20110102;13813;954;"";"";18
20110102;82;615;"";"";19
20110102;3105;569;609;1;20
20110102;1856;922;"";"";21
20110102;1856;611;491;"";22
20110102;626;707;"";"";23
20110102;13838;453;"";"";24
20110102;2258;428;"";1;25
20110102;1284;829;1006;1;26
20110102;1856;569;"";"";27
20110103;141;497;569;1;28
20110103;24;489;"";1;29
20110103;693;569;829;1;30
20110103;3347;763;"";1;31
20110103;1171;956;922;1;32
20110103;13842;475;78;1;33
20110103;73;569;468;1;34
20110103;688;763;569;1;35
20110103;1284;748;"";1;36
20110103;1023;526;899;1;37
20110103;13789;537;569;1;38
20110103;1834;614;633;1;39
20110103;1603;569;"";1;40
20110103;285;968;"";1;41
20110103;13767;"";609;1;42
20110103;6250;726;"";1;43
20110103;155;1011;"";"";44
20110103;112;569;"";1;45
20110103;13789;455;"";"";46
20110103;13800;705;816;1;47
20110103;1800;744;"";"";48
20110103;342;1045;"";1;49
20110103;43;569;"";"";50
20110103;3347;763;"";1;51
20110103;105;899;898;"";52
20110103;2164;959;"";1;53
20110103;1856;620;"";"";54
20110103;688;527;569;1;55
20110103;812;139;"";"";56
20110103;15696;829;"";1;57
20110103;1603;569;"";1;58
20110103;498;964;"";1;59
20110103;13776;858;918;1;60
20110103;344;428;430;1;61
20110103;825;362;893;1;62
20110103;2293;763;"";1;63
20110103;100;823;"";1;64
20110103;18237;813;"";1;65
20110103;1603;641;956;1;66
20110103;2206;816;710;1;67
20110103;13913;569;579;1;68
20110103;3767;829;"";1;69
20110103;13800;705;"";1;70
20110103;21678;1057;"";"";71
20110103;13815;428;431;1;72
20110103;11973;869;713;"";73
20110103;1023;899;902;"";74
20110103;103;813;"";1;75
20110103;291;485;"";"";76
20110103;1502;639;"";"";77
20110103;1319;829;"";1;78
20110103;12524;639;"";"";79
20110103;7332;1011;648;1;80
20110103;45;74;487;"";81
20110103;596;585;582;"";82
20110103;342;829;"";"";83
20110103;82;830;809;1;84
20110103;260;1056;622;"";85
20110103;285;748;754;"";86
20110103;825;569;444;1;87
20110103;4098;569;293;1;88
20110103;2029;415;843;1;89
20110103;82;650;"";"";90
20110103;95;754;901;1;91
20110103;1723;1045;"";"";92
20110103;362;569;"";1;93
20110103;10;748;737;1;94
20110103;948;829;826;1;95
20110103;2029;695;"";"";96
20110103;825;763;428;1;97
20110103;1095;412;431;1;98
20110103;10975;639;"";"";99
20110103;1109;959;"";"";100
20110103;103;829;841;1;101
20110103;20674;2;569;1;102
20110103;29;569;763;1;103
20110103;79;147;"";"";104
20110103;260;569;"";1;105
20110103;3190;609;613;"";106
20110103;799;829;"";1;107
20110103;13842;119;569;1;108
20110103;799;1036;621;1;109
20110103;1603;639;610;1;110
20110103;198;639;"";"";111
20110103;154;569;453;"";112
20110103;688;113;492;"";113
20110103;693;829;"";1;114
20110103;3199;569;"";"";115
20110103;310;763;"";1;116
20110103;1199;593;"";"";117
20110103;287;614;612;1;118
20110103;15862;569;"";"";119
20110103;23242;752;610;1;120
20110103;14729;576;"";"";121
20110103;29;824;"";"";122
20110103;14684;865;"";"";123
20110103;3767;501;569;1;124
20110103;95;956;"";"";125
20110103;3347;849;830;1;126
20110103;15264;468;"";"";127
20110103;1796;569;"";"";128
20110103;459;569;"";"";129
20110103;7029;569;"";1;130
20110103;13858;569;829;"";131
20110103;877;868;"";"";132
20110103;5211;614;620;"";133
20110103;103;569;"";1;134
20110103;2029;569;"";"";135
20110103;128;569;"";1;136
20110103;3576;964;"";"";137
20110103;582;614;1045;"";138
20110103;95;614;"";"";139
20110103;695;569;453;1;140
20110103;1502;829;"";"";141
20110103;13842;453;235;"";142
20110103;695;569;574;"";143
20110103;13776;763;"";1;144
20110103;636;869;721;"";145
20110103;861;968;"";1;146
20110103;688;720;871;"";147
20110103;13816;338;"";1;148
20110103;100;858;"";1;149
20110103;1139;897;"";"";150
20110103;13776;506;"";1;151
20110103;1511;388;864;"";152
20110103;918;833;"";"";153
20110103;1502;676;928;"";154
20110103;370;447;964;"";155
20110103;1095;721;961;1;156
20110103;17927;574;"";"";157
20110103;1762;698;"";"";158
20110103;2970;84;"";"";159
20110103;82;569;"";1;160
20110103;695;712;707;"";161
20110103;1218;984;985;1;162
20110103;13826;428;648;"";163
20110103;79;648;"";"";164
20110103;1796;480;569;"";165
20110103;7415;444;645;1;166
20110103;1514;680;379;1;167
20110103;1603;645;645;"";168
20110103;73;829;468;1;169
20110103;44;763;"";1;170
20110103;23115;1045;"";1;171
20110103;1511;919;530;1;172
20110103;13800;428;909;1;173
20110103;2536;763;"";1;174
20110103;73;740;752;1;175
20110103;13762;595;569;1;176
20110103;17128;763;"";1;177
20110103;2258;458;463;1;178
20110103;11252;858;865;1;179
20110103;29;742;835;1;180
20110103;481;569;"";1;181
20110103;2990;569;374;1;182
20110103;155;569;360;1;183
20110103;5102;680;661;1;184
20110103;799;865;833;1;185
20110103;1095;667;"";1;186
20110103;1456;835;"";1;187
20110103;18510;639;"";"";188
20110103;2279;569;468;1;189
20110103;849;457;"";"";190
20110103;1622;847;"";1;191
20110103;13767;569;556;1;192
20110103;4744;985;968;1;193
20110103;70;512;623;"";194
20110103;82;829;"";1;195
20110103;1603;479;569;"";196
20110103;2258;661;"";1;197
20110103;79;428;569;1;198
20110103;1095;569;468;1;199
20110103;73;829;"";1;200
20110103;23471;829;928;1;201
20110103;688;1049;"";1;202
20110103;285;641;569;"";203
20110103;1514;413;354;1;204
20110103;44;696;"";1;205
20110103;73;860;"";"";206
20110103;112;763;"";1;207
20110103;1979;964;1012;"";208
20110103;82;639;569;1;209
20110103;95;707;"";1;210
20110103;688;569;"";1;211
20110103;13767;569;763;1;212
20110103;750;829;"";1;213
20110103;8007;969;"";"";214
20110103;1098;661;676;1;215
20110103;73;569;"";1;216
20110103;378;869;139;1;217
20110103;13959;866;609;1;218
20110103;112;453;864;1;219
20110103;285;847;"";1;220
20110103;16504;444;"";"";221
20110103;82;742;"";1;222
20110103;1585;619;"";"";223
20110103;1095;732;"";1;224
20110103;12175;864;"";"";225
20110103;95;864;506;1;226
20110103;3361;569;"";1;227
20110103;42;105;620;"";228
20110103;82;569;"";1;229
20110103;155;695;"";1;230
20110103;1603;569;"";1;231
20110103;218;569;763;1;232
20110103;1456;829;"";1;233
20110103;767;631;"";1;234
20110103;82;428;"";1;235
20110103;13902;375;431;1;236
20110103;688;829;"";1;237
20110103;9303;1050;"";"";238
20110103;42;573;"";1;239
20110103;82;807;"";1;240
20110103;14341;428;"";1;241
20110103;243;829;"";1;242
20110103;1346;829;"";1;243
20110103;14417;430;"";1;244
20110103;3669;714;858;1;245
20110103;17821;"";648;"";246
20110103;45;816;705;1;247
20110103;1095;893;846;1;248
20110103;1979;959;"";1;249
20110103;1265;716;858;"";250
20110103;10970;813;"";1;251
20110103;44;829;901;1;252
20110103;688;658;661;1;253
20110103;626;845;569;1;254
20110103;688;658;661;1;255
20110103;8031;"";830;1;256
20110103;2377;858;527;1;257
20110103;982;639;716;"";258
20110103;1603;569;"";1;259
20110103;3361;763;"";1;260
