reg_date;point;ssic_1;ssic_2;local;id
19520102;21;1056;"";1;1
19520102;972;813;468;1;2
19520102;21;1056;"";1;3
19520103;1023;494;395;1;4
19520103;1023;717;"";1;5
19520103;33;813;468;1;6
19520103;3391;763;"";1;7
19520110;2097;813;815;1;8
19520110;1798;1056;"";1;9
19520111;7168;1056;"";1;10
19520111;21;1056;"";1;11
19520115;3347;1056;"";1;12
19520116;1284;468;569;1;13
19520116;21;1056;"";"";14
19520119;1784;468;569;1;15
19520131;12;1056;"";1;16
19520212;6042;1056;"";1;17
19520213;1485;829;"";1;18
19520213;21;1056;"";1;19
19520219;76;376;650;"";20
19520220;1308;94;"";1;21
19520229;29;715;"";1;22
19520229;723;813;763;1;23
19520304;525;813;762;1;24
19520306;82;569;"";1;25
19520306;47;102;"";1;26
19520308;1346;1056;"";1;27
19520311;175;1056;"";1;28
19520314;3105;488;593;1;29
19520318;175;1056;"";1;30
19520318;1782;760;"";1;31
19520319;33;829;468;1;32
19520322;1823;569;468;1;33
19520327;1501;1056;"";1;34
19520329;1591;1028;"";1;35
19520331;49;430;"";1;36
19520401;33;1056;"";1;37
19520401;1023;1021;"";"";38
19520405;59;1056;"";"";39
19520405;295;494;619;1;40
19520421;824;928;"";"";41
19520421;29;658;569;1;42
19520422;29;1056;"";"";43
19520425;374;455;"";1;44
19520426;1979;763;"";1;45
19520429;47;1039;"";1;46
19520430;2144;569;"";1;47
19520503;4508;676;468;1;48
19520506;73;516;"";1;49
19520514;460;720;"";"";50
19520516;29;"";"";"";51
19520519;5730;819;"";1;52
19520519;1985;819;889;1;53
19520521;29;1056;"";1;54
19520522;33;1056;"";"";55
19520528;2990;496;494;1;56
19520530;29;473;569;1;57
19520611;4712;847;828;1;58
19520625;295;430;"";1;59
19520625;1023;534;893;1;60
19520627;5102;430;815;1;61
19520701;1409;542;544;1;62
19520701;1570;763;"";1;63
19520710;70;233;841;1;64
19520710;370;1056;"";1;65
19520725;21;430;"";1;66
19520731;21;1056;"";1;67
19520731;688;10;473;1;68
19520806;33;494;496;1;69
19520811;103;664;"";"";70
19520812;82;569;480;1;71
19520813;12;1056;"";1;72
19520819;2696;67;"";1;73
19520820;30;715;"";1;74
19520828;845;569;468;1;75
19520909;29;1056;"";1;76
19520909;2454;479;"";"";77
19520909;1186;1056;"";1;78
19520909;1171;762;"";1;79
19520910;1888;813;"";1;80
19520912;21;1056;"";"";81
19520918;1888;191;"";1;82
19520919;29;1056;"";1;83
19520925;21;1056;"";1;84
19520929;3200;430;819;1;85
19521001;155;1056;"";1;86
19521013;29;1056;"";1;87
19521013;29;572;"";1;88
19521015;21;1056;"";1;89
19521018;94;569;813;1;90
19521018;88;569;819;1;91
19521020;982;815;"";1;92
19521028;370;503;569;1;93
19521105;21;38;"";1;94
19521114;29;1056;"";1;95
19521127;1372;763;"";1;96
19521201;1284;260;"";1;97
19521201;21;763;"";1;98
19521201;2509;94;82;1;99
19521203;29;430;"";1;100
19521203;29;1056;"";"";101
19521205;82;715;"";1;102
19521208;128;497;"";1;103
19521211;261;1056;"";"";104
19521213;2990;491;569;1;105
19521217;21;1056;"";1;106
19521219;5598;268;430;1;107
19521220;2990;484;"";1;108
19521223;15157;762;"";1;109
19521223;88;1056;"";1;110
19521229;723;763;"";1;111
19521230;10;1056;"";1;112
19521230;21;1056;"";"";113
19521231;43;198;10;1;114
19521231;954;763;"";1;115
