reg_date;point;ssic_1;ssic_2;local;id
19930102;218;1040;585;"";1
19930102;38;519;518;1;2
19930102;777;605;597;"";3
19930102;1603;569;962;1;4
19930102;1514;589;510;"";5
19930102;1514;569;468;1;6
19930102;1023;706;569;1;7
19930102;6741;763;"";1;8
19930102;2258;569;470;1;9
19930102;43;762;762;1;10
19930102;1570;762;762;1;11
19930102;73;836;747;"";12
19930102;1085;1011;"";"";13
19930102;1023;609;612;1;14
19930102;688;847;338;"";15
19930102;6139;726;"";"";16
19930102;605;569;468;"";17
19930102;13;518;"";1;18
19930102;1023;821;819;1;19
19930102;1901;428;337;1;20
19930102;22959;"";569;1;21
19930102;143;140;513;"";22
19930102;11935;545;"";1;23
19930102;5099;516;188;1;24
19930102;103;865;625;"";25
19930102;5952;564;528;"";26
19930102;38;569;468;"";27
19930102;74;503;508;"";28
19930102;95;1032;569;"";29
19930102;73;1044;866;1;30
19930102;481;710;711;"";31
19930102;13767;444;430;1;32
19930102;112;428;453;"";33
19930102;7854;430;"";"";34
19930102;82;526;1029;1;35
19930102;1591;569;484;1;36
19930102;18893;919;468;"";37
19930102;103;858;"";"";38
19930102;1603;520;569;"";39
19930102;6324;530;"";1;40
19930102;5099;763;"";1;41
19930102;1280;745;896;1;42
19930102;6879;590;588;"";43
19930102;42;442;"";1;44
19930102;1440;313;444;1;45
19930102;82;359;"";1;46
19930102;1342;569;"";1;47
19930102;965;698;569;1;48
19930102;16139;819;813;1;49
19930102;825;444;445;"";50
19930102;82;97;98;"";51
19930102;10121;444;447;"";52
19930102;3398;694;673;1;53
19930102;799;468;819;"";54
19930102;4541;560;569;1;55
19930102;44;555;569;1;56
19930102;2786;569;"";1;57
19930102;155;626;"";"";58
19930102;7387;222;511;"";59
19930102;285;556;539;"";60
19930102;4941;569;"";1;61
19930102;777;531;569;1;62
19930102;1171;836;"";"";63
19930102;155;534;468;1;64
19930102;198;445;444;1;65
19930102;1603;961;"";"";66
19930102;6084;847;"";"";67
19930102;17911;651;"";"";68
19930102;155;909;609;1;69
19930102;359;569;928;1;70
19930102;3147;595;569;1;71
19930102;91;574;"";"";72
19930102;688;454;428;"";73
19930102;1723;734;"";"";74
19930102;1927;968;"";1;75
19930102;3669;763;569;1;76
19930102;155;434;841;1;77
19930102;2840;676;694;1;78
19930102;269;430;388;1;79
19930102;1287;426;"";"";80
19930104;207;596;"";"";81
19930104;2384;711;"";"";82
19930104;1856;531;"";"";83
19930104;1284;375;428;1;84
19930104;4199;858;569;"";85
19930104;243;140;"";"";86
19930104;1766;535;569;"";87
19930104;1603;569;"";"";88
19930104;688;569;468;1;89
19930104;825;444;531;"";90
19930104;3958;582;801;1;91
