reg_date;point;ssic_1;ssic_2;local;id
19960102;73;530;"";1;1
19960102;48;609;"";"";2
19960102;2273;968;762;1;3
19960102;1888;468;588;"";4
19960102;3855;412;"";"";5
19960102;675;661;"";1;6
19960102;1603;513;717;"";7
19960102;20919;569;375;1;8
19960102;4560;710;"";"";9
19960102;378;734;"";"";10
19960102;285;1055;628;"";11
19960102;693;569;763;1;12
19960102;686;569;763;1;13
19960102;10801;569;566;1;14
19960102;4108;569;829;1;15
19960102;59;569;"";1;16
19960102;16;745;"";"";17
19960102;412;430;"";"";18
19960102;370;689;696;"";19
19960102;1603;430;"";"";20
19960102;1603;864;"";"";21
19960102;2990;569;835;1;22
19960102;13765;695;667;1;23
19960102;1250;661;"";1;24
19960102;70;835;"";1;25
19960102;82;819;"";"";26
19960102;1189;847;"";"";27
19960102;9957;681;569;"";28
19960102;636;681;"";1;29
19960102;342;388;453;"";30
19960102;1108;588;592;"";31
19960102;626;705;571;"";32
19960102;414;314;569;"";33
19960102;503;445;323;"";34
19960102;1603;428;"";"";35
19960102;1284;805;468;1;36
19960102;218;412;560;"";37
19960102;2242;375;430;"";38
19960102;6170;160;206;"";39
19960102;5892;847;841;"";40
19960102;70;961;"";"";41
19960102;1139;864;453;"";42
19960102;3961;68;"";"";43
19960102;1291;698;662;"";44
19960102;379;569;468;"";45
19960102;45;235;458;"";46
19960102;2235;569;615;1;47
19960102;9007;569;"";1;48
19960102;1077;375;430;1;49
19960102;400;569;482;"";50
19960102;1023;829;835;"";51
19960102;1603;601;468;"";52
19960102;4082;953;"";"";53
19960102;43;1044;"";"";54
19960102;631;953;953;"";55
19960102;1703;569;"";"";56
19960102;1603;734;829;"";57
19960102;4663;704;706;1;58
19960102;2095;612;569;1;59
19960102;2990;762;569;1;60
19960102;20005;362;909;"";61
19960102;293;430;453;"";62
19960102;693;801;"";"";63
19960102;70;961;"";"";64
19960102;38;561;569;1;65
19960102;1030;453;611;1;66
19960102;269;133;"";"";67
19960102;8876;609;489;"";68
19960102;505;651;"";"";69
19960102;29;744;829;1;70
19960102;310;539;468;1;71
19960102;82;698;"";"";72
19960102;58;762;"";1;73
19960102;8072;858;140;"";74
19960102;12339;1044;"";"";75
19960102;1340;695;"";"";76
19960102;1314;1044;"";"";77
19960102;344;650;569;"";78
19960102;1344;468;569;1;79
19960102;94;658;"";1;80
19960102;9705;829;826;"";81
19960102;1514;541;569;"";82
19960102;626;689;"";"";83
19960102;309;1042;"";"";84
19960102;43;395;13;"";85
19960102;1109;481;"";1;86
19960102;1424;354;242;1;87
19960102;3402;"";762;1;88
19960102;293;453;"";"";89
19960102;1530;"";"";"";90
19960102;626;710;"";"";91
19960103;82;886;"";1;92
19960103;24;575;"";"";93
19960103;260;710;711;"";94
19960103;13817;461;"";1;95
19960103;243;815;"";1;96
19960103;1171;494;619;1;97
19960103;739;429;557;"";98
19960103;13817;461;"";1;99
19960103;2943;928;444;"";100
19960103;2990;762;"";1;101
19960103;95;713;753;"";102
19960103;799;864;"";"";103
19960103;1171;569;"";"";104
19960103;5321;362;480;"";105
19960103;94;507;"";1;106
19960103;1873;569;"";1;107
19960103;825;1039;"";"";108
19960103;8529;609;"";1;109
19960103;1530;955;886;1;110
19960103;362;350;328;1;111
19960103;695;696;569;"";112
19960103;825;819;864;"";113
19960103;175;395;"";"";114
19960103;918;601;569;"";115
19960103;594;626;"";"";116
19960103;215;430;"";"";117
19960103;1603;569;"";"";118
19960103;1603;690;"";"";119
19960103;3734;142;624;"";120
19960103;2305;520;"";"";121
19960103;9039;445;439;"";122
19960103;414;565;544;"";123
19960103;2280;569;"";1;124
19960103;1136;676;650;"";125
19960103;82;1058;1058;"";126
19960103;688;569;"";"";127
19960103;2568;609;620;"";128
19960103;45;105;598;"";129
19960103;105;914;428;"";130
19960103;4418;569;472;"";131
19960103;695;1044;"";"";132
19960103;564;909;"";"";133
19960103;5289;508;"";1;134
19960103;155;968;"";1;135
19960103;750;569;"";1;136
19960103;218;569;468;1;137
19960103;99;388;453;"";138
19960103;367;444;453;"";139
19960103;1603;430;"";"";140
19960103;70;388;453;"";141
19960103;3192;569;706;"";142
19960103;4061;470;"";"";143
19960103;3767;615;"";"";144
19960103;70;453;428;"";145
19960103;82;865;"";"";146
19960103;6725;961;"";"";147
19960103;20919;569;"";1;148
19960103;82;569;210;1;149
19960103;82;858;"";1;150
19960103;1346;569;"";1;151
19960103;362;903;"";"";152
19960103;1346;711;"";"";153
19960103;112;492;491;"";154
19960103;9340;858;"";"";155
19960103;79;379;453;"";156
19960103;5102;550;1032;"";157
19960103;1860;625;"";"";158
19960103;5374;520;"";"";159
19960103;323;139;141;"";160
19960103;82;1052;987;"";161
19960103;9443;961;"";"";162
19960103;1456;513;"";"";163
19960103;1603;651;424;"";164
19960103;1114;453;439;1;165
19960103;82;531;"";"";166
19960103;73;569;601;"";167
19960103;688;762;"";1;168
19960103;877;615;616;"";169
19960103;2124;869;569;"";170
19960103;8810;720;724;"";171
19960103;4540;430;"";"";172
19960103;402;1011;"";"";173
19960103;3612;898;"";1;174
19960103;600;569;468;"";175
19960103;1603;841;"";1;176
19960103;496;835;"";"";177
19960103;2354;453;"";"";178
19960103;5056;569;835;"";179
19960103;4434;296;521;"";180
19960103;416;953;"";"";181
19960103;804;588;"";"";182
19960103;176;714;527;"";183
19960103;70;431;"";"";184
19960103;688;987;1044;"";185
19960103;9298;909;453;"";186
19960103;688;569;468;1;187
19960103;1095;607;"";1;188
19960103;4710;453;"";"";189
19960103;94;1011;705;"";190
19960103;42;645;651;"";191
19960103;95;569;531;1;192
19960103;82;829;"";"";193
19960103;1415;1044;987;"";194
19960103;200;430;439;"";195
19960103;915;569;513;"";196
19960104;626;445;595;"";197
19960104;4797;468;569;1;198
19960104;8;605;589;"";199
19960104;82;928;"";1;200
19960104;3199;835;"";"";201
19960104;1284;569;"";1;202
19960104;95;375;565;"";203
19960104;739;588;569;1;204
19960104;24;569;560;1;205
19960104;10;829;"";1;206
19960104;5212;569;472;1;207
19960104;967;534;847;1;208
19960104;20312;"";"";"";209
19960104;7327;745;"";1;210
19960104;24;453;455;"";211
19960104;20562;513;571;"";212
19960104;260;595;"";"";213
19960104;1603;428;"";"";214
19960104;626;924;"";"";215
19960104;1365;762;"";1;216
19960104;1300;480;"";"";217
19960104;94;569;"";1;218
19960104;1913;456;431;"";219
19960104;799;609;"";"";220
19960104;155;648;"";"";221
19960104;290;987;"";"";222
19960104;1603;467;"";"";223
19960104;1171;"";"";"";224
19960104;344;899;884;1;225
19960104;17561;829;953;"";226
19960104;1856;698;"";"";227
19960104;82;453;"";"";228
19960104;1023;428;813;1;229
19960104;1603;714;468;"";230
19960104;404;710;"";"";231
19960104;1349;569;564;"";232
19960104;1591;430;676;"";233
19960104;1286;858;833;"";234
19960104;9624;428;453;"";235
19960104;4552;398;513;"";236
19960104;1603;629;"";"";237
19960104;1603;569;641;"";238
19960104;1603;829;"";"";239
19960104;70;826;916;"";240
19960104;1603;549;569;"";241
19960104;1603;569;"";"";242
19960104;269;388;453;"";243
19960104;88;569;"";"";244
19960104;5102;538;841;"";245
19960104;1746;987;877;"";246
19960104;1603;673;"";"";247
19960104;695;389;424;"";248
19960104;1603;430;444;"";249
19960104;373;801;"";"";250
19960104;97;555;"";"";251
19960104;24;430;453;1;252
19960104;43;518;569;"";253
19960104;1603;678;569;"";254
19960104;43;569;468;"";255
19960104;1023;909;"";"";256
19960104;690;819;"";"";257
19960104;6296;572;"";"";258
19960104;95;534;569;"";259
19960104;249;430;"";"";260
19960104;1136;291;513;"";261
19960104;200;510;484;"";262
19960104;38;713;999;"";263
19960104;20121;531;569;"";264
19960104;20;569;"";"";265
19960104;3190;869;870;"";266
19960104;1703;496;569;"";267
19960104;6930;560;676;"";268
19960104;310;569;468;1;269
19960104;1703;430;"";"";270
19960104;825;569;"";"";271
19960104;73;569;833;"";272
19960104;1603;354;"";"";273
19960104;351;569;468;"";274
19960104;8198;592;601;"";275
19960104;626;444;531;"";276
19960104;409;556;835;"";277
19960104;954;745;588;1;278
19960104;5099;197;"";1;279
19960104;100;763;569;1;280
19960104;688;578;897;"";281
19960104;76;1011;705;"";282
19960104;1603;475;612;"";283
19960104;70;375;430;"";284
19960104;1603;829;569;"";285
19960104;1041;388;453;"";286
19960104;218;1011;705;1;287
19960104;323;592;892;"";288
19960104;285;122;"";"";289
19960104;1247;468;"";"";290
19960104;200;428;129;"";291
19960104;825;1039;928;"";292
19960104;2775;515;"";"";293
19960104;990;363;"";"";294
19960104;70;819;"";"";295
19960104;82;434;428;"";296
19960104;359;637;675;1;297
19960104;1603;121;596;1;298
19960104;11295;620;612;"";299
19960104;825;813;560;"";300
19960104;1214;711;"";"";301
19960104;176;569;468;"";302
19960105;2279;676;680;1;303
19960105;553;597;"";1;304
19960105;2247;819;"";"";305
19960105;82;733;"";1;306
19960105;2280;444;467;"";307
19960105;2144;438;679;1;308
19960105;21238;865;"";1;309
19960105;1979;569;"";1;310
19960105;4347;544;569;"";311
19960105;370;745;569;1;312
19960105;234;593;624;"";313
19960105;688;778;782;"";314
19960105;7614;998;"";"";315
19960105;1603;444;360;"";316
19960105;79;"";651;"";317
19960105;523;375;430;"";318
19960105;2289;712;711;"";319
19960105;2285;835;829;"";320
19960105;9957;569;468;1;321
19960105;1109;430;569;"";322
19960105;1109;705;693;1;323
19960105;103;965;968;1;324
19960105;884;819;"";"";325
19960105;37;375;297;1;326
19960105;1603;886;710;"";327
19960105;2477;430;428;1;328
19960105;4797;569;"";1;329
19960105;688;693;430;1;330
19960105;1349;1039;805;1;331
19960105;269;453;1032;1;332
19960105;422;569;847;"";333
19960105;44;569;567;"";334
19960105;5656;484;569;"";335
19960105;13776;1029;"";"";336
19960105;175;615;1045;"";337
19960105;38;826;829;"";338
19960105;9185;704;"";"";339
19960105;8651;893;439;"";340
19960105;15419;864;598;"";341
19960105;17652;1044;987;"";342
19960105;362;618;"";"";343
19960105;1023;819;388;"";344
19960105;4980;592;504;"";345
19960105;825;428;453;"";346
19960105;3158;569;"";"";347
19960105;13783;428;375;"";348
19960105;2998;864;604;"";349
19960105;2351;"";"";"";350
19960105;476;593;574;"";351
19960105;176;569;641;"";352
19960105;799;825;"";"";353
19960105;767;588;569;"";354
19960105;12968;569;828;1;355
19960105;571;829;858;"";356
19960105;5535;"";"";"";357
19960105;5192;388;864;"";358
19960105;1603;569;468;"";359
19960105;12021;898;"";"";360
19960105;12989;"";"";"";361
19960105;1906;710;711;"";362
19960105;1603;480;"";"";363
19960105;82;569;"";"";364
19960105;60;1049;"";"";365
19960105;1800;428;453;"";366
19960105;7042;571;569;"";367
19960105;310;602;399;"";368
19960105;95;452;444;"";369
19960105;23190;"";1040;"";370
19960105;1603;896;747;1;371
19960105;1530;1032;"";"";372
19960105;10095;388;864;"";373
19960105;3744;428;"";"";374
19960105;4552;923;864;"";375
19960105;1603;650;"";"";376
19960105;45;601;468;"";377
19960105;2665;1044;"";"";378
19960105;1603;961;"";"";379
19960105;8777;468;488;"";380
19960105;9335;578;829;"";381
19960105;2521;762;"";1;382
19960105;1349;762;"";1;383
19960105;1530;526;1029;"";384
19960105;7845;206;"";"";385
19960105;38;650;"";"";386
19960105;1603;651;696;"";387
19960105;2781;580;605;"";388
19960105;74;375;"";"";389
19960105;4552;430;"";"";390
19960105;24;590;1029;"";391
19960105;361;970;630;"";392
19960105;1603;588;909;"";393
19960105;2543;713;"";1;394
19960105;24;527;528;"";395
19960105;13819;711;"";"";396
19960105;218;650;909;"";397
19960105;1559;1011;"";"";398
