reg_date;point;ssic_1;ssic_2;local;id
19280103;59;1056;"";1;1
19280118;59;1056;"";1;2
19280210;439;542;544;1;3
19280306;21;605;"";1;4
19280306;3569;582;1039;1;5
19280307;1565;762;"";1;6
19280312;261;1056;"";1;7
19280322;234;909;"";1;8
19280417;21;793;"";1;9
19280511;21;90;"";1;10
19280515;33;1056;"";1;11
19280523;1109;473;"";1;12
19280613;2159;762;"";1;13
19280616;21;1056;"";"";14
19280629;21;1056;"";1;15
19280709;21;715;"";1;16
19280713;33;1056;"";1;17
19280723;1186;713;"";1;18
19280726;21;1056;"";"";19
19280810;21;1056;"";1;20
19280816;5511;473;569;1;21
19280816;12319;569;"";1;22
19280823;460;1056;"";1;23
19280910;21;1056;"";1;24
19280929;22009;166;"";1;25
19281002;21;1056;"";1;26
19281025;21;89;"";1;27
19281029;21;1056;"";1;28
19281103;29;715;"";1;29
19281108;21;1056;"";"";30
19281113;21;10;"";"";31
19281117;59;1056;"";"";32
19281130;24;1024;815;1;33
19281218;21;1056;"";1;34
19281231;29;481;"";1;35
