reg_date;point;ssic_1;ssic_2;local;id
20120102;1514;390;862;"";1
20120102;750;532;569;1;2
20120102;7415;254;847;1;3
20120102;13776;746;748;"";4
20120102;11079;877;922;1;5
20120102;200;569;"";1;6
20120102;13907;444;"";"";7
20120102;14278;899;"";"";8
20120102;693;835;"";1;9
20120102;342;909;650;"";10
20120102;799;864;763;1;11
20120102;626;444;599;1;12
20120102;911;614;866;"";13
20120102;5805;639;"";1;14
20120102;1603;872;829;1;15
20120102;13842;712;710;1;16
20120102;16380;579;"";1;17
20120102;2279;428;430;1;18
20120102;1603;549;603;"";19
20120102;1514;968;"";1;20
20120102;155;428;"";1;21
20120102;29;428;452;1;22
20120102;626;569;"";1;23
20120102;16878;"";"";1;24
20120102;10179;569;"";"";25
20120102;176;569;506;1;26
20120102;1856;956;"";"";27
20120102;95;468;"";1;28
20120102;13786;569;745;1;29
20120102;2029;860;862;"";30
20120102;1873;900;"";1;31
20120102;18795;625;626;"";32
20120102;73;444;"";"";33
20120102;1640;864;867;"";34
20120102;11866;624;"";1;35
20120102;70;829;"";1;36
20120102;14246;739;"";1;37
20120102;799;650;676;1;38
20120102;13775;1053;955;"";39
20120102;3576;826;829;1;40
20120102;4293;487;"";"";41
20120102;1856;954;"";"";42
20120102;1680;742;746;1;43
20120102;11850;968;"";1;44
20120102;5211;571;"";"";45
20120102;1032;569;"";"";46
20120102;13769;744;899;"";47
20120102;15296;748;"";"";48
20120103;2258;977;"";1;49
20120103;1511;748;915;1;50
20120103;2235;956;"";"";51
20120103;1796;569;"";"";52
20120103;82;833;"";1;53
20120103;13791;97;"";"";54
20120103;287;812;788;1;55
20120103;1723;619;"";"";56
20120103;368;569;"";1;57
20120103;3082;"";956;"";58
20120103;95;695;688;1;59
20120103;79;716;569;1;60
20120103;1511;40;"";1;61
20120103;13767;569;"";1;62
20120103;3347;763;"";1;63
20120103;3361;428;468;1;64
20120103;70;370;"";"";65
20120103;6565;865;833;1;66
20120103;1032;744;746;"";67
20120103;7029;829;569;1;68
20120103;29;763;"";1;69
20120103;1874;829;"";1;70
20120103;3361;847;"";1;71
20120103;2258;704;"";1;72
20120103;1603;752;"";1;73
20120103;11252;569;487;1;74
20120103;4899;720;"";"";75
20120103;1284;829;835;1;76
20120103;29;609;"";1;77
20120103;3199;571;569;"";78
20120103;481;826;829;1;79
20120103;19818;782;801;"";80
20120103;1514;705;575;1;81
20120103;3767;444;"";"";82
20120103;60;428;813;1;83
20120103;1603;569;1057;"";84
20120103;1284;748;835;1;85
20120103;5014;428;569;1;86
20120103;70;964;"";1;87
20120103;13789;430;463;1;88
20120103;17724;582;"";1;89
20120103;2711;98;"";1;90
20120103;2096;588;1029;1;91
20120103;792;821;822;1;92
20120103;6607;900;"";1;93
20120103;1514;763;"";1;94
20120103;5211;468;928;1;95
20120103;70;744;"";1;96
20120103;6725;829;"";1;97
20120103;2029;639;"";1;98
20120103;2077;468;"";1;99
20120103;8741;822;"";1;100
20120103;378;233;430;1;101
20120103;14592;746;835;1;102
20120103;1603;615;569;"";103
20120103;16457;835;928;1;104
20120103;3719;1045;"";"";105
20120103;9281;1046;"";"";106
20120103;29;777;"";1;107
20120103;1876;569;"";"";108
20120103;6993;909;"";"";109
20120103;13907;829;"";"";110
20120103;21361;569;"";"";111
20120103;5656;954;922;"";112
20120103;13775;746;"";1;113
20120103;954;763;"";1;114
20120103;3982;1046;624;"";115
20120103;9530;902;903;1;116
20120103;77;"";"";1;117
20120103;1964;674;"";"";118
20120103;74;468;1038;"";119
20120103;82;532;569;"";120
20120103;608;844;217;1;121
20120103;750;752;"";"";122
20120103;13767;375;534;1;123
20120103;1603;183;"";"";124
20120103;17161;953;829;1;125
20120103;14724;569;"";"";126
20120103;378;1039;585;1;127
20120103;6930;639;1053;"";128
20120103;1603;864;"";"";129
20120103;1021;1045;"";"";130
20120103;2441;835;799;"";131
20120103;19553;858;928;"";132
20120103;5514;1025;"";"";133
20120103;14180;1049;"";"";134
20120103;1415;639;"";"";135
20120103;1585;542;"";"";136
20120103;378;344;763;1;137
20120103;609;1045;"";"";138
20120103;3082;763;"";"";139
20120103;2042;645;"";"";140
20120103;18945;763;"";1;141
20120103;17136;1050;453;"";142
20120103;1171;899;900;1;143
20120103;15087;740;"";"";144
20120103;673;704;829;"";145
20120103;1424;648;645;"";146
20120103;29;763;"";1;147
20120103;776;1045;"";1;148
20120103;2029;956;"";"";149
20120103;1603;85;707;1;150
20120103;254;444;847;1;151
20120103;95;763;829;1;152
20120103;2279;922;694;1;153
20120103;44;829;"";1;154
20120103;102;97;546;1;155
20120103;342;829;"";1;156
20120103;13810;560;926;1;157
20120103;4455;998;955;"";158
20120103;13794;968;"";1;159
