reg_date;point;ssic_1;ssic_2;local;id
19240208;3347;230;"";1;1
19240221;21;10;"";1;2
19240227;21;1056;"";"";3
19240306;29;1056;"";1;4
19240402;21;1056;"";1;6
19240415;10;1056;"";1;7
19240501;21;1056;"";1;8
19240517;29;1056;"";1;9
19240606;1023;909;"";1;10
19240612;29;1056;"";"";11
19240705;21;38;"";1;12
19240726;29;569;"";"";13
19240728;59;"";"";1;14
19240812;954;40;"";1;15
19240912;21;813;"";1;16
19240915;6473;40;"";1;17
19241021;4524;736;"";"";18
19241108;21;1056;"";1;19
19241126;10;616;"";1;20
