reg_date;point;ssic_1;ssic_2;local;id
19530102;2786;468;"";1;1
19530103;1346;1056;"";1;2
19530106;295;1056;"";1;3
19530109;168;166;"";1;4
19530110;1603;287;468;"";5
19530113;1603;676;680;1;6
19530116;24;593;"";1;7
19530120;4976;139;713;1;8
19530126;29;1056;"";1;9
19530128;234;546;569;1;10
19530131;11925;1056;"";1;11
19530202;688;534;556;1;12
19530204;295;569;468;1;13
19530218;29;815;"";1;14
19530218;10;1056;"";1;15
19530224;4108;720;726;1;16
19530228;1408;191;"";1;17
19530306;6565;1056;"";1;18
19530311;155;430;813;1;19
19530312;21;1056;"";1;20
19530312;29;1056;"";1;21
19530316;2258;726;569;1;22
19530318;344;468;"";1;23
19530320;799;652;"";"";24
19530321;21;1056;"";"";25
19530330;361;819;"";1;26
19530330;29;1056;"";1;27
19530402;3244;103;105;1;28
19530407;2306;762;"";1;29
19530411;21;1056;"";1;30
19530418;175;"";"";1;31
19530420;431;763;"";1;32
19530424;317;1056;"";1;33
19530427;33;1056;"";1;34
19530430;29;1056;"";1;35
19530501;3347;567;556;1;36
19530504;1408;1056;"";1;37
19530505;1873;951;"";1;38
19530505;33;573;569;1;39
19530508;6754;569;"";1;40
19530513;44;569;"";1;41
19530519;29;1056;"";"";42
19530520;21;1056;"";1;43
19530526;59;1056;"";1;44
19530527;10725;762;"";1;45
19530601;3347;815;"";1;46
19530601;21;763;"";1;47
19530609;4494;1056;"";1;48
19530610;1284;569;762;1;49
19530610;2701;37;"";1;50
19530612;7623;90;90;1;51
19530617;12;1056;"";"";52
19530618;9450;715;"";1;53
19530623;688;928;"";1;54
19530627;13197;813;695;1;55
19530629;9764;763;"";1;56
19530701;29;1056;"";1;57
19530703;1585;523;"";1;58
19530716;4250;1056;"";1;59
19530718;38;715;"";1;60
19530720;21;696;"";1;61
19530721;218;569;468;1;62
19530727;404;116;"";1;63
19530804;10;430;"";1;64
19530806;1327;642;695;"";65
19530811;1456;555;468;1;66
19530811;2144;680;682;1;67
19530815;21;762;813;1;68
19530818;261;1056;"";1;69
19530827;155;1056;"";1;70
19530827;1284;488;"";1;71
19530827;13793;763;430;1;72
19530901;19154;534;324;1;73
19530907;2797;128;"";1;74
19530908;176;569;"";1;75
19530909;723;617;188;1;76
19530910;11252;35;"";1;77
19530911;1299;909;"";"";78
19530925;1501;1056;"";1;79
19530926;1603;468;"";"";80
19530930;7037;542;543;1;81
19531002;295;1056;"";"";82
19531002;9979;682;"";"";83
19531008;1888;1056;"";"";84
19531010;1030;468;569;1;85
19531012;5099;"";"";1;86
19531012;70;1056;"";1;87
19531013;1284;550;"";1;88
19531017;4019;1056;"";1;89
19531017;4779;763;574;1;90
19531023;4742;1056;"";1;91
19531030;1723;"";"";1;92
19531103;21;1056;"";"";93
19531112;948;815;762;1;94
19531113;112;762;"";"";95
19531114;1603;1056;"";1;96
19531117;2502;762;"";1;97
19531118;287;430;813;1;98
19531120;2295;805;"";"";99
19531125;6524;1056;"";1;100
19531201;29;1056;"";1;101
19531201;29;601;"";"";102
19531202;688;412;"";1;103
19531206;13538;569;"";"";104
19531207;2990;"";"";"";105
19531209;22470;1056;"";1;106
19531211;21;1056;"";1;107
19531215;12910;1056;"";1;108
19531218;234;569;468;1;109
19531223;608;644;"";1;110
19531223;59;569;"";"";111
19531224;3930;569;828;1;112
19531224;1279;1056;"";1;113
19531224;1689;1056;"";1;114
19531231;10;395;496;1;115
19531231;1352;1056;"";1;116
19531231;7268;38;"";1;117
19531231;2811;518;763;1;118
