reg_date;point;ssic_1;ssic_2;local;id
20000103;1603;569;468;"";1
20000103;1856;575;589;"";2
20000103;74;491;489;"";3
20000103;13811;923;920;1;4
20000103;16839;569;"";1;5
20000103;1171;846;569;1;6
20000103;2427;569;531;"";7
20000103;8;1045;615;"";8
20000103;1603;763;468;1;9
20000103;935;907;"";"";10
20000103;6236;829;763;1;11
20000103;1023;569;872;"";12
20000103;2880;"";85;1;13
20000103;176;748;"";"";14
20000103;1611;928;"";"";15
20000103;546;569;468;"";16
20000103;521;819;829;"";17
20000103;2990;806;812;1;18
20000103;1856;924;468;"";19
20000103;13;676;"";"";20
20000103;70;829;"";"";21
20000103;1603;744;746;1;22
20000103;13842;68;482;"";23
20000103;1030;532;569;1;24
20000103;1603;864;455;"";25
20000103;825;1039;"";"";26
20000103;1603;829;"";"";27
20000103;1603;909;822;"";28
20000103;636;954;1056;"";29
20000103;220;624;513;"";30
20000103;13786;430;648;1;31
20000103;581;606;"";"";32
20000103;13;397;494;1;33
20000103;13815;829;744;1;34
20000103;688;928;1056;1;35
20000103;1674;375;379;1;36
20000103;626;746;829;1;37
20000103;825;744;763;1;38
20000103;1208;430;596;1;39
20000103;175;953;569;1;40
20000103;596;239;439;1;41
20000103;1106;829;"";"";42
20000103;1438;453;"";"";43
20000103;19389;763;744;1;44
20000103;1415;572;575;"";45
20000103;44;453;864;1;46
20000103;73;569;"";"";47
20000103;368;627;"";"";48
20000103;310;907;908;1;49
20000103;2077;829;"";"";50
20000103;1287;841;"";1;51
20000103;17950;430;445;1;52
20000103;234;956;829;1;53
20000103;571;430;454;"";54
20000103;2755;551;569;1;55
20000103;234;430;240;1;56
20000103;693;763;"";1;57
20000103;11163;961;"";"";58
20000103;2539;651;667;1;59
20000103;1603;650;695;"";60
20000103;3255;711;"";1;61
20000103;15493;456;"";"";62
20000103;3255;711;"";1;63
20000103;1286;569;468;1;64
20000103;12006;928;1056;"";65
20000103;344;858;829;"";66
20000103;21749;453;569;"";67
20000103;4797;763;"";1;68
20000103;76;829;"";"";69
20000103;1171;503;523;1;70
20000103;2566;829;740;1;71
20000103;362;534;"";"";72
20000103;1139;865;864;"";73
20000103;4373;984;987;"";74
20000103;82;1040;585;1;75
20000103;3241;739;"";1;76
20000103;1603;569;829;1;77
20000103;13;619;395;1;78
20000103;1030;829;928;"";79
20000103;1603;527;532;"";80
20000103;1023;453;864;1;81
20000103;688;569;468;1;82
20000103;1514;842;"";1;83
20000103;344;531;926;1;84
20000103;8000;494;569;1;85
20000103;1109;789;"";1;86
20000103;13789;534;"";1;87
20000103;1109;574;"";"";88
20000103;14517;424;430;1;89
20000103;70;445;"";"";90
20000103;1591;763;"";1;91
20000103;13842;560;452;1;92
20000103;82;705;865;"";93
20000103;73;705;710;"";94
20000103;6598;569;"";"";95
20000103;3112;748;751;"";96
20000103;4204;869;865;"";97
20000103;5099;829;"";1;98
20000103;788;1056;569;1;99
20000103;2029;858;"";"";100
20000103;2144;578;615;"";101
20000103;215;428;"";"";102
20000103;7548;571;580;"";103
20000103;413;569;847;1;104
20000103;13767;550;569;1;105
20000103;5099;569;"";1;106
20000103;124;829;"";1;107
20000103;13134;738;"";1;108
20000103;825;390;428;1;109
20000103;1287;763;"";1;110
20000103;94;705;711;1;111
20000103;94;68;577;1;112
20000103;285;375;"";1;113
20000103;825;428;430;1;114
20000103;14091;829;"";"";115
20000103;414;928;"";"";116
20000103;351;909;"";"";117
20000103;553;569;1056;1;118
20000103;22756;714;744;"";119
20000103;8160;819;829;"";120
20000103;1603;746;744;1;121
20000103;13817;461;428;1;122
20000103;82;916;829;1;123
20000103;626;527;"";1;124
20000103;6324;835;928;1;125
20000103;808;428;569;1;126
20000103;2279;569;499;1;127
20000103;215;531;569;1;128
20000103;1603;711;624;"";129
20000103;4926;909;"";"";130
20000103;688;639;869;"";131
20000103;422;468;748;"";132
20000103;175;468;"";"";133
20000103;1109;744;148;"";134
20000103;4994;531;"";"";135
20000103;626;444;739;"";136
20000103;1796;569;"";"";137
20000103;982;847;330;1;138
20000103;4797;739;928;1;139
