reg_date;point;ssic_1;ssic_2;local;id
19550103;381;488;"";1;1
19550104;18325;1032;"";1;2
19550107;21;1056;"";"";3
19550108;287;769;"";1;4
19550111;370;813;"";1;5
19550112;1570;376;"";"";6
19550118;3669;763;813;1;7
19550120;10204;762;"";1;8
19550131;73;813;"";"";9
19550201;982;773;"";"";10
19550205;220;569;468;1;11
19550214;73;40;430;1;12
19550215;317;567;695;1;13
19550222;82;59;483;1;14
19550222;1284;560;595;1;15
19550222;29;1056;"";1;16
19550224;2361;38;"";1;17
19550225;24;1056;"";1;18
19550301;688;567;569;1;19
19550303;1284;516;569;1;20
19550312;21;1010;"";1;21
19550312;8965;678;"";1;22
19550316;10;395;619;1;23
19550316;21;1056;"";1;24
19550317;9281;555;574;1;25
19550322;73;555;569;"";26
19550326;76;763;"";1;27
19550328;770;762;"";1;28
19550329;21;1056;"";1;29
19550330;21;1056;"";1;30
19550331;21;1056;"";1;31
19550401;1023;520;141;1;32
19550401;21;1056;"";"";33
19550401;175;430;556;1;34
19550401;21;1056;"";"";35
19550402;11864;763;"";1;36
19550404;1238;569;828;1;37
19550407;143;1056;"";1;38
19550407;29;473;475;1;39
19550412;24;544;569;1;40
19550414;295;1056;"";1;41
19550419;723;116;555;1;42
19550421;59;1056;"";1;43
19550422;122;1056;"";1;44
19550425;1284;762;473;1;45
19550425;1591;10;473;1;46
19550426;1524;10;"";1;47
19550428;5219;1056;"";1;48
19550430;2990;1028;"";"";49
19550502;21;1056;"";1;50
19550502;141;651;"";1;51
19550502;29;1056;"";"";52
19550502;287;762;"";"";53
19550504;10;815;"";1;54
19550518;6877;468;"";"";55
19550525;1284;1056;"";1;56
19550526;1591;550;445;1;57
19550601;750;745;588;1;58
19550601;30;841;"";1;59
19550602;1603;569;828;1;60
19550604;12397;169;468;1;61
19550614;1030;572;569;1;62
19550620;3669;763;"";1;63
19550621;59;1056;"";1;64
19550624;3557;569;468;1;65
19550627;1888;227;"";1;66
19550628;21;1056;"";"";67
19550630;287;762;813;1;68
19550630;6596;815;"";1;69
19550701;688;676;567;1;70
19550721;175;858;"";1;71
19550802;1766;569;"";"";72
19550803;21;1056;"";1;73
19550808;2990;569;468;1;74
19550808;13119;143;"";1;75
19550815;21;1056;"";1;76
19550820;4552;813;762;1;77
19550823;2171;717;"";1;78
19550825;21;763;"";1;79
19550826;1514;762;788;1;80
19550829;112;534;569;1;81
19550830;176;813;"";1;82
19550902;21;1056;"";"";83
19550905;155;819;"";1;84
19550907;21;1056;"";1;85
19550909;1023;813;"";1;86
19550909;212;762;"";1;87
19550909;954;762;"";"";88
19550912;1888;1056;"";1;89
19550916;3347;504;468;1;90
19550919;112;763;"";1;91
19550920;1342;569;"";1;92
19550920;1232;473;762;1;93
19550920;29;1056;"";1;94
19550923;1991;59;478;1;95
19550928;3499;569;468;1;96
19550929;1342;1056;"";1;97
19551004;6246;569;468;"";98
19551005;799;468;"";1;99
19551005;29;569;468;1;100
19551007;2590;869;631;1;101
19551013;13895;516;"";1;102
19551013;13895;815;"";1;103
19551014;29;"";"";"";104
19551014;1239;473;"";1;105
19551017;21;762;"";1;106
19551018;24;762;815;1;107
19551018;3347;1056;"";1;108
19551022;2144;569;"";1;109
19551027;70;507;"";1;110
19551027;29;762;"";1;111
19551031;688;569;"";1;112
19551101;21;1056;"";1;113
19551101;21;699;"";1;114
19551101;33;968;"";1;115
19551108;21;1056;"";1;116
19551116;3164;556;467;1;117
19551117;2755;430;468;"";118
19551121;344;468;569;1;119
19551122;1888;1056;"";1;120
19551123;21;1056;"";1;121
19551125;317;1056;"";1;122
19551125;261;473;198;1;123
19551126;21;1056;"";1;124
19551201;9494;763;676;1;125
19551201;419;1056;"";1;126
19551201;29;803;"";"";127
19551208;1352;1056;"";1;128
19551209;3347;763;"";1;129
19551212;15157;762;813;1;130
19551219;73;494;"";1;131
19551219;287;1056;"";1;132
19551220;33;1056;"";1;133
19551220;1172;763;90;1;134
19551222;2306;762;"";1;135
19551228;59;1056;"";1;136
19551229;1530;445;569;"";137
19551229;29;555;474;1;138
19551230;2377;537;503;1;139
19551230;59;1056;"";1;140
19551230;982;788;"";1;141
19551231;5548;762;"";1;142
19551231;10899;1056;"";1;143
19551231;846;569;695;1;144
19551231;1888;1056;"";1;145
