reg_date;point;ssic_1;ssic_2;local;id
19350119;2295;569;"";"";1
19350307;287;909;"";1;2
19350321;287;1056;"";1;3
19350403;9972;569;"";1;4
19350412;1238;88;485;1;5
19350501;10;"";"";1;6
19350521;1284;803;"";"";7
19350527;21;1056;"";"";8
19350601;29;473;"";"";9
19350708;21;1056;"";1;10
19350718;2696;"";726;1;11
19350722;29;909;"";"";12
19350806;5099;"";"";1;13
19350807;1863;116;555;1;14
19350807;29;10;"";"";15
19350815;1346;1056;"";"";16
19350821;21;1056;"";"";17
19350906;8355;762;"";1;18
19350907;21;1056;"";"";19
19350909;234;762;"";1;20
19350916;29;1056;"";1;21
19351001;29;715;"";1;22
19351004;261;167;"";1;23
19351028;1346;909;"";"";24
19351030;21;1056;"";"";25
19351112;2990;664;"";"";26
19351209;1485;713;"";1;27
19351212;29;444;"";1;28
19351220;29;10;"";"";29
19351224;295;1056;"";1;30
