reg_date;point;ssic_1;ssic_2;local;id
19690102;664;542;544;1;1
19690102;1603;829;916;1;2
19690102;6065;1056;"";1;3
19690103;626;542;"";1;4
19690103;13117;327;"";1;5
19690103;21;1056;"";1;6
19690104;1766;569;468;1;7
19690104;99;7;"";1;8
19690106;1030;841;667;1;9
19690106;1284;661;388;1;10
19690106;29;1056;"";"";11
19690108;29;1056;"";1;12
19690108;33;573;"";1;13
19690108;10739;763;"";1;14
19690108;3930;1056;"";1;15
19690109;723;579;579;1;16
19690109;1030;903;"";1;17
19690110;370;1056;"";1;18
19690111;1023;1056;"";1;19
19690111;3499;762;"";1;20
19690111;295;658;388;1;21
19690111;2647;763;"";1;22
19690113;175;569;7;1;23
19690113;82;569;"";1;24
19690113;21;388;567;1;25
19690114;1951;569;468;1;26
19690114;1342;813;"";1;27
19690114;6351;676;"";1;28
19690114;409;271;"";1;29
19690114;1291;928;"";1;30
19690115;29;569;468;1;31
19690115;175;103;95;1;32
19690115;1154;605;829;1;33
19690116;1284;763;"";1;34
19690116;2811;511;97;1;35
19690116;1023;903;"";1;36
19690116;29;829;"";1;37
19690116;1585;769;"";1;38
19690117;3347;762;909;1;39
19690117;317;569;468;1;40
19690117;76;430;500;1;41
19690117;29;763;"";1;42
19690118;15320;237;430;1;43
19690120;1023;858;"";1;44
19690120;29;1056;"";"";45
19690120;481;667;676;1;46
19690120;70;479;480;1;47
19690121;59;1056;"";1;48
19690121;74;468;597;1;49
19690121;1401;694;660;1;50
19690122;1603;841;"";1;51
19690122;4552;569;903;1;52
19690122;1284;444;97;1;53
19690123;1250;92;"";1;54
19690125;362;763;829;1;55
19690125;370;1056;"";1;56
19690128;1714;582;805;1;57
19690128;1349;531;"";1;58
19690129;70;1056;"";1;59
19690129;2159;763;"";1;60
19690130;100;763;"";1;61
19690131;6549;813;762;1;62
19690131;7066;1056;"";"";63
19690131;1873;829;"";1;64
19690131;6741;829;900;1;65
19690131;1284;762;"";1;66
19690201;19328;763;"";1;67
19690204;2990;699;704;1;68
19690206;261;1056;"";1;69
19690206;1603;825;"";"";70
19690206;1258;439;813;1;71
19690207;596;36;560;1;72
19690207;22009;699;763;1;73
19690207;1284;763;"";1;74
19690207;1346;569;828;1;75
19690207;287;430;"";"";76
19690207;2743;1056;"";1;77
19690208;6504;763;771;1;78
19690208;185;1056;"";1;79
19690208;5219;1056;"";"";80
19690210;1762;788;"";1;81
19690210;1888;1056;"";1;82
19690210;4797;388;389;1;83
19690210;1284;813;569;1;84
19690210;73;569;"";1;85
19690211;6341;664;"";"";86
19690211;287;676;"";1;87
19690211;2076;761;569;1;88
19690211;2990;601;375;1;89
19690211;17704;"";744;1;90
19690212;175;1056;"";1;91
19690212;4338;1056;"";1;92
19690214;1979;858;"";1;93
19690215;1485;763;"";1;94
19690215;295;813;"";1;95
19690215;70;555;116;1;96
19690215;21000;815;"";1;97
19690219;29;658;"";1;98
19690220;2029;760;"";1;99
19690221;21;1056;"";1;100
19690221;1603;375;"";1;101
19690221;2568;762;"";1;102
19690222;82;569;468;1;103
19690222;8741;547;452;1;104
19690222;4552;829;"";1;105
19690224;1030;582;"";1;106
19690226;2933;569;"";1;107
19690226;2144;569;468;1;108
19690226;1485;115;"";1;109
19690228;73;103;489;1;110
19690228;739;209;"";1;111
19690228;5497;652;674;1;112
19690228;5099;928;"";1;113
19690228;9182;550;468;1;114
19690301;1171;489;609;1;115
19690301;36;201;208;1;116
19690301;2213;354;"";1;117
19690304;10;699;704;1;118
19690304;21;227;"";1;119
19690304;59;1056;"";1;120
19690304;155;1056;"";"";121
19690306;2786;1056;"";1;122
19690306;85;763;"";1;123
19690306;15533;167;1056;1;124
19690307;3347;557;239;1;125
19690307;22995;569;587;1;126
19690308;1023;928;"";1;127
19690308;21;1056;"";1;128
19690310;1044;209;762;1;129
19690310;29;762;"";1;130
19690310;5808;1056;"";1;131
19690311;11252;699;704;1;132
19690313;100;152;"";"";133
19690313;1996;762;"";1;134
19690313;1372;763;"";1;135
19690314;1284;480;"";1;136
19690314;21;678;"";1;137
19690315;76;375;439;1;138
19690317;242;569;468;1;139
19690317;1286;813;762;1;140
19690317;1979;761;761;1;141
19690317;207;1056;"";1;142
19690318;21;1056;"";1;143
19690319;570;1056;"";1;144
19690319;3347;348;"";1;145
19690319;3224;488;"";1;146
19690319;15278;569;46;1;147
19690319;21;211;"";1;148
19690320;1284;763;"";1;149
19690320;1172;762;762;1;150
19690320;82;504;"";1;151
19690321;4552;829;"";1;152
19690321;295;1056;"";1;153
19690321;163;763;"";1;154
19690321;7327;553;846;"";155
19690322;295;1056;"";1;156
19690322;59;1056;"";1;157
19690324;8443;444;375;1;158
19690324;688;389;"";1;159
19690325;1456;970;375;1;160
19690325;1186;1056;"";1;161
19690325;1485;801;805;1;162
19690325;12397;1056;"";1;163
19690325;220;146;"";1;164
19690326;59;637;"";1;165
19690326;7683;813;"";1;166
19690326;175;1014;"";1;167
19690326;10443;396;375;1;168
19690326;212;50;569;1;169
19690327;8741;763;"";1;170
19690328;155;569;468;1;171
19690328;24;699;704;1;172
19690329;1040;468;"";1;173
19690329;688;208;160;1;174
19690329;29;1056;"";1;175
19690331;1284;717;"";1;176
19690331;8266;1056;"";1;177
19690331;7155;97;98;1;178
19690331;73;496;546;1;179
19690331;723;763;"";1;180
19690331;6754;503;"";1;181
19690401;1888;496;395;1;182
19690401;21;1056;"";1;183
19690401;29;893;"";1;184
19690402;4162;430;439;1;185
19690402;1769;425;434;1;186
19690403;688;468;676;1;187
19690403;359;569;468;1;188
19690405;287;73;"";1;189
19690405;10;1056;"";1;190
19690407;29;382;"";1;191
19690407;70;569;468;1;192
19690408;82;769;"";1;193
19690408;529;762;813;1;194
19690408;1023;762;813;1;195
19690408;6236;1056;"";1;196
19690408;2746;569;455;1;197
19690409;2990;813;"";1;198
19690409;95;323;"";1;199
19690409;5857;1056;"";1;200
19690410;760;103;"";1;201
19690410;100;569;819;1;202
19690411;18105;601;1032;1;203
19690411;59;761;"";1;204
19690411;261;1056;"";1;205
19690414;21;1056;"";1;206
19690414;3448;569;468;1;207
19690414;295;819;"";1;208
19690414;777;763;430;1;209
19690414;3870;1056;"";1;210
19690414;287;762;"";1;211
19690414;21;1056;"";1;212
19690415;218;704;"";1;213
19690416;175;1056;"";1;214
19690416;38;"";574;1;215
19690416;287;762;"";1;216
19690416;925;360;"";1;217
19690416;261;1056;"";1;218
19690416;1395;208;"";1;219
19690417;287;555;"";1;220
19690417;29;763;813;1;221
19690417;4808;1056;"";1;222
19690417;1888;392;375;1;223
19690417;8741;794;"";1;224
19690417;3498;762;"";1;225
19690417;1888;375;"";1;226
19690418;29;1056;"";1;227
19690421;29;763;"";1;228
19690421;47;1056;"";1;229
19690421;5289;928;"";1;230
19690421;481;488;593;1;231
19690422;12250;1056;"";1;232
19690422;2568;763;"";1;233
19690422;1095;835;299;1;234
19690423;1888;715;713;1;235
19690423;5212;95;95;1;236
19690424;2990;794;"";1;237
19690424;155;151;"";1;238
19690424;5099;928;"";1;239
19690424;825;280;856;1;240
19690425;1996;569;"";1;241
19690425;11921;1056;"";1;242
19690425;30;1056;"";1;243
19690426;351;1056;"";1;244
19690428;2306;569;828;1;245
19690429;3347;1056;"";1;246
19690430;7793;1056;"";1;247
19690430;59;1056;"";1;248
19690430;76;763;"";1;249
19690430;14187;569;"";1;250
19690430;3042;375;439;1;251
19690430;122;1056;"";1;252
19690430;4552;106;"";1;253
19690430;3655;569;468;1;254
19690503;777;439;360;1;255
19690505;1688;388;"";1;256
19690506;2223;1056;"";1;257
19690507;7029;903;"";1;258
19690507;29;468;819;1;259
19690508;1680;503;569;1;260
19690508;20468;813;"";1;261
19690508;1415;762;788;1;262
19690509;1611;353;667;1;263
19690509;12631;552;"";1;264
19690509;799;569;"";1;265
19690512;1099;848;329;1;266
19690512;82;375;"";1;267
19690513;1862;569;468;1;268
19690513;100;717;"";"";269
19690513;1801;605;"";1;270
19690513;70;763;"";1;271
19690514;82;763;"";1;272
19690514;15010;569;556;1;273
19690514;261;555;"";1;274
19690514;295;1056;"";1;275
19690514;1284;664;"";"";276
19690514;1;1056;"";1;277
19690514;1611;555;430;1;278
19690515;21;1056;"";1;279
19690515;155;763;831;1;280
19690515;777;762;819;1;281
19690515;15224;580;485;1;282
19690516;212;762;"";1;283
19690516;10;676;569;1;284
19690516;342;1056;"";1;285
19690517;2990;10;"";1;286
19690517;3499;408;569;1;287
19690519;2755;152;568;1;288
19690519;982;763;"";1;289
19690519;3347;763;"";1;290
19690519;7073;846;"";1;291
19690519;261;392;"";1;292
19690519;175;103;"";1;293
19690519;3360;762;"";1;294
19690520;2990;762;"";1;295
19690521;29;375;"";"";296
19690521;73;813;569;1;297
19690521;175;158;"";1;298
19690522;1603;771;"";1;299
19690523;342;401;508;1;300
19690523;4797;763;"";1;301
19690526;13853;413;"";1;302
19690526;29;1056;"";1;303
19690527;799;569;"";1;304
19690527;891;763;"";1;305
19690527;1284;504;592;1;306
19690527;29;"";"";1;307
19690528;33;1056;"";1;308
19690528;688;762;"";1;309
19690528;1527;1056;"";1;310
19690529;82;"";"";1;311
19690531;59;1056;"";1;312
19690531;982;813;819;1;313
19690602;7953;379;"";1;314
19690602;979;198;"";1;315
19690603;29;1056;"";1;316
19690603;2293;546;"";1;317
19690603;29;375;"";1;318
19690603;1812;444;845;1;319
19690603;82;813;"";1;320
19690603;262;115;"";1;321
19690604;277;1056;"";1;322
19690605;688;569;468;1;323
19690605;688;762;"";1;324
19690605;73;517;"";1;325
19690606;29;1056;"";1;326
19690606;439;379;359;1;327
19690606;29;555;"";1;328
19690606;29;1056;"";1;329
19690607;588;1056;"";1;330
19690607;1603;619;"";1;331
19690610;175;167;"";1;332
19690610;175;1056;"";1;333
19690610;1284;760;762;1;334
19690610;481;762;"";1;335
19690611;59;769;"";1;336
19690611;73;605;"";1;337
19690612;30;1056;"";1;338
19690612;218;1056;"";1;339
19690612;277;762;"";1;340
19690613;43;388;"";1;341
19690613;982;1056;"";"";342
19690613;82;198;"";1;343
19690614;4552;389;"";1;344
19690614;10;556;"";1;345
19690614;792;1028;"";1;346
19690616;82;569;676;1;347
19690616;29;568;"";1;348
19690616;1603;430;"";1;349
19690616;1023;762;"";1;350
19690616;42;555;"";1;351
19690617;82;1056;"";1;352
19690617;323;815;569;1;353
19690618;22009;699;"";1;354
19690618;29;1056;"";"";355
19690619;688;376;569;1;356
19690619;287;24;"";1;357
19690620;799;630;"";1;358
19690620;164;1056;"";"";359
19690620;82;726;"";1;360
19690620;47;1056;"";1;361
19690620;29;1056;"";"";362
19690620;43;40;847;1;363
19690623;3865;1056;"";1;364
19690623;21901;769;"";1;365
19690623;261;1056;"";1;366
19690623;2328;569;468;1;367
19690623;477;713;605;1;368
19690624;1603;762;"";1;369
19690624;361;762;"";1;370
19690625;1030;769;"";1;371
19690625;1740;97;"";1;372
19690625;1186;569;"";1;373
19690625;884;569;567;"";374
19690626;1723;763;"";1;375
19690626;317;1056;"";1;376
19690626;409;1056;"";1;377
19690626;13941;684;695;1;378
19690627;13793;763;"";1;379
19690627;2677;650;667;1;380
19690628;416;216;"";1;381
19690628;29;762;"";1;382
19690628;1477;235;"";1;383
19690630;1873;829;"";1;384
19690630;688;607;"";1;385
19690630;375;574;"";1;386
19690701;1095;928;"";1;387
19690702;13;762;"";1;388
19690703;73;54;481;1;389
19690703;1258;1056;"";1;390
19690704;460;903;"";1;391
19690704;29;1056;"";1;392
19690704;12;858;"";1;393
19690704;30;715;"";1;394
19690704;5492;334;534;1;395
19690704;155;762;"";"";396
19690704;19154;763;"";1;397
19690705;1342;574;"";1;398
19690705;21;1056;"";1;399
19690705;3499;122;124;1;400
19690707;1044;564;763;1;401
19690707;982;763;"";1;402
19690708;21;1056;"";1;403
19690708;220;763;"";1;404
19690709;2765;815;569;1;405
19690709;204;1056;"";1;406
19690709;489;555;"";1;407
19690709;1485;762;"";1;408
19690710;1591;949;"";"";409
19690710;799;430;"";1;410
19690710;1722;573;"";1;411
19690710;1415;769;"";1;412
19690710;5099;615;516;1;413
19690711;1;1056;"";1;414
19690711;175;1056;"";1;415
19690711;688;806;"";1;416
19690711;33;1056;"";1;417
19690711;43;382;"";1;418
19690714;17501;1056;"";1;419
19690714;414;569;"";1;420
19690714;688;162;"";1;421
19690714;10;777;"";1;422
19690715;82;233;"";1;423
19690715;859;468;813;1;424
19690715;91;1056;"";1;425
19690715;5501;555;555;1;426
19690715;21;569;"";1;427
19690716;6042;762;"";1;428
19690716;103;26;"";"";429
19690716;3086;439;375;1;430
19690716;777;763;"";1;431
19690717;21;1056;"";"";432
19690717;155;763;1056;1;433
19690717;17174;518;"";1;434
19690718;6031;763;"";1;435
19690718;925;379;"";1;436
19690721;2990;794;"";1;437
19690721;21;1056;"";1;438
19690721;8;762;763;1;439
19690721;21;1056;"";1;440
19690721;59;726;"";1;441
19690721;15087;1042;"";1;442
19690722;3397;"";"";1;443
19690722;362;858;"";1;444
19690722;1284;699;903;1;445
19690723;6444;569;468;1;446
19690723;9380;569;769;1;447
19690723;6286;329;"";1;448
19690724;1585;518;"";1;449
19690724;82;556;594;1;450
19690724;9256;704;"";1;451
19690724;1258;762;"";1;452
19690725;6771;928;"";1;453
19690726;1284;388;"";1;454
19690728;1964;103;95;1;455
19690729;7574;704;"";1;456
19690729;299;583;"";1;457
19690729;1284;488;530;1;458
19690729;546;556;595;1;459
19690729;175;494;"";1;460
19690730;8364;846;"";1;461
19690730;370;777;"";1;462
19690730;3;439;"";1;463
19690731;1485;916;829;1;464
19690731;5289;831;763;1;465
19690731;21;1056;"";1;466
19690731;693;1056;"";1;467
19690801;3347;86;569;1;468
19690801;141;769;762;1;469
19690801;799;488;"";1;470
19690801;21;1056;"";1;471
19690802;287;188;"";1;472
19690802;1603;211;"";1;473
19690802;7589;716;139;1;474
19690802;9677;193;762;1;475
19690804;295;1056;"";1;476
19690804;2454;762;"";1;477
19690804;242;556;595;1;478
19690804;15598;569;85;1;479
19690805;982;1056;"";1;480
19690806;73;162;813;1;481
19690806;1342;85;"";1;482
19690806;2062;1056;"";1;483
19690807;269;813;430;1;484
19690807;1286;233;"";1;485
19690807;29;846;"";1;486
19690807;688;903;648;1;487
19690807;723;1056;"";1;488
19690807;59;858;"";1;489
19690808;12;667;569;1;490
19690808;11006;569;468;1;491
19690808;1873;569;468;"";492
19690808;5099;813;762;1;493
19690812;175;477;472;1;494
19690812;982;778;782;1;495
19690813;2990;152;"";1;496
19690813;20916;903;"";1;497
19690813;342;430;763;1;498
19690813;295;1056;"";1;499
19690813;4471;1056;"";1;500
19690814;7332;1056;"";1;501
19690814;3086;69;577;1;502
19690814;1888;699;"";1;503
19690814;8356;569;"";1;504
19690814;76;569;"";1;505
19690814;29;1056;"";1;506
19690814;788;634;"";1;507
19690814;596;569;828;1;508
19690814;33;142;"";1;509
19690814;723;667;763;1;510
19690814;10;315;"";1;511
19690815;59;473;"";1;512
19690815;7137;1056;"";"";513
19690816;163;36;520;1;514
19690816;59;573;"";1;515
19690816;15734;582;1039;1;516
19690818;264;516;"";1;517
19690818;982;909;"";1;518
19690818;21;1056;"";1;519
19690818;2669;324;"";1;520
19690818;8707;1056;"";1;521
19690820;295;1056;"";"";522
19690821;1888;1056;"";1;523
19690822;7953;118;"";1;524
19690822;38;1056;"";1;525
19690822;982;472;"";1;526
19690823;10;777;"";1;527
19690825;8967;801;"";1;528
19690825;391;1056;"";1;529
19690825;261;761;"";1;530
19690825;1888;580;"";1;531
19690826;982;564;472;1;532
19690827;2590;815;569;1;533
19690829;3470;439;569;1;534
19690829;520;555;"";1;535
19690829;750;704;1011;1;536
19690829;10;606;"";1;537
19690830;16125;858;"";1;538
19690902;103;359;"";1;539
19690902;13793;569;468;1;540
19690903;3166;763;"";1;541
19690904;287;555;"";1;542
19690904;1291;650;"";1;543
19690904;73;468;"";1;544
19690904;1023;829;"";1;545
19690904;948;556;594;1;546
19690905;82;893;"";1;547
19690905;21;1056;"";1;548
19690905;553;569;468;1;549
19690905;990;375;444;1;550
19690905;3347;815;"";1;551
19690906;1591;763;"";1;552
19690908;175;569;"";"";553
19690908;834;829;569;1;554
19690908;13;1056;"";1;555
19690908;777;430;"";1;556
19690909;2279;569;468;1;557
19690909;788;585;"";1;558
19690910;1239;763;815;1;559
19690910;2795;1056;"";1;560
19690910;799;762;760;1;561
19690911;4015;569;"";1;562
19690911;49;1056;"";1;563
19690911;1023;819;"";1;564
19690912;1930;1056;"";1;565
19690912;481;516;"";1;566
19690912;693;928;928;1;567
19690916;2026;101;"";1;568
19690916;1030;813;"";1;569
19690916;155;1056;"";"";570
19690916;1;597;"";1;571
19690917;481;829;569;1;572
19690917;29;813;"";1;573
19690918;295;1056;"";1;574
19690918;1680;569;501;1;575
19690918;5099;819;763;1;576
19690919;29;762;"";1;577
19690919;295;1056;"";"";578
19690919;112;486;93;1;579
19690919;935;534;"";1;580
19690920;323;569;"";"";581
19690920;238;762;769;1;582
19690920;82;763;762;1;583
19690922;33;1056;"";1;584
19690922;7029;858;"";1;585
19690922;799;103;"";1;586
19690923;1875;141;"";1;587
19690923;688;858;"";1;588
19690923;29;375;"";1;589
19690923;29;1056;"";1;590
19690923;73;815;"";1;591
19690923;21;1056;"";1;592
19690924;688;106;"";1;593
19690925;175;903;"";1;594
19690926;13767;569;"";1;595
19690926;3347;815;"";1;596
19690926;342;770;"";1;597
19690926;47;1056;"";1;598
19690926;688;801;468;1;599
19690926;29;1056;"";1;600
19690927;73;488;"";1;601
19690929;2990;788;"";1;602
19690930;185;847;"";"";603
19690930;3042;250;"";1;604
19690930;4894;763;"";1;605
19691001;5212;74;"";1;606
19691001;21;1056;"";1;607
19691001;954;"";"";"";608
19691001;155;569;468;1;609
19691001;2990;257;612;1;610
19691001;7715;501;599;1;611
19691002;1796;203;569;1;612
19691002;13155;909;468;1;613
19691003;954;"";"";"";614
19691003;1284;"";"";"";615
19691003;6236;897;"";1;616
19691003;299;1056;"";1;617
19691004;21075;583;"";1;618
19691006;799;1056;"";1;619
19691006;287;468;555;1;620
19691006;242;815;"";1;621
19691007;10;499;597;1;622
19691007;581;928;68;1;623
19691008;4552;762;"";1;624
19691008;21;1056;"";1;625
19691008;431;516;"";1;626
19691008;43;32;33;1;627
19691013;5839;573;"";1;628
19691013;6741;763;"";1;629
19691014;5099;763;"";1;630
19691014;14769;1056;"";1;631
19691014;295;661;"";1;632
19691014;4661;85;"";1;633
19691014;5099;762;762;1;634
19691015;2990;909;"";1;635
19691016;10;1056;"";1;636
19691017;287;382;"";1;637
19691018;21;1056;"";"";638
19691020;2773;1056;"";1;639
19691020;7191;569;"";1;640
19691020;7191;484;"";1;641
19691020;122;556;595;1;642
19691021;3347;847;327;1;643
19691021;1171;762;762;1;644
19691021;70;1056;"";1;645
19691022;70;430;461;1;646
19691022;13298;413;"";1;647
19691023;242;586;468;1;648
19691023;10;1056;"";1;649
19691023;12099;762;"";1;650
19691023;6236;1056;"";"";651
19691023;2086;523;"";1;652
19691023;750;762;"";1;653
19691023;287;909;"";1;654
19691024;2818;870;869;1;655
19691024;9013;699;"";"";656
19691024;2496;1056;"";1;657
19691024;17822;597;430;1;658
19691024;401;1056;"";1;659
19691025;2251;534;569;1;660
19691025;982;828;"";1;661
19691025;1803;763;569;1;662
19691025;29;815;"";1;663
19691028;605;762;"";1;664
19691028;6549;829;832;1;665
19691028;14607;473;"";1;667
19691028;5289;763;831;1;668
19691029;1808;569;594;1;669
19691029;1258;473;"";1;670
19691029;6741;159;430;"";671
19691030;43;95;"";1;672
19691030;688;103;"";1;673
19691030;12857;1056;"";"";674
19691030;299;222;"";1;675
19691030;1183;257;556;1;676
19691030;155;616;468;1;677
19691030;1585;704;"";1;678
19691030;2279;569;468;1;679
19691031;70;604;"";1;680
19691031;82;556;"";1;681
19691031;1032;1056;"";1;682
19691101;693;388;658;1;683
19691101;982;310;1031;1;684
19691101;688;1014;"";1;685
19691101;7863;846;696;1;686
19691101;15668;310;"";1;687
19691101;44;430;"";1;688
19691103;1603;895;763;1;689
19691103;5466;538;"";1;690
19691104;29;813;762;1;691
19691105;14529;726;"";1;692
19691106;982;813;468;1;693
19691106;3821;388;389;1;694
19691106;693;391;"";1;695
19691107;1714;1056;"";1;696
19691107;155;788;"";1;697
19691107;6541;569;762;1;698
19691107;21;813;"";1;699
19691108;2556;579;569;1;700
19691111;11006;324;"";1;701
19691112;29;953;"";"";702
19691112;24;439;"";1;703
19691113;659;569;488;1;704
19691113;21;1056;"";1;705
19691113;295;468;"";1;706
19691114;59;1056;"";"";707
19691114;3614;569;468;1;708
19691114;261;1056;"";1;709
19691114;73;569;"";1;710
19691114;799;801;"";1;711
19691115;70;1056;"";1;712
19691115;59;1056;"";1;713
