reg_date;point;ssic_1;ssic_2;local;id
19210126;3347;230;"";1;1
19210304;29;1056;"";1;2
19210322;1284;803;801;"";3
19210418;49;67;"";1;4
19210427;21;1056;"";1;5
19210517;954;542;"";1;6
19210606;21;486;"";1;7
19210615;3347;569;"";1;8
19210621;21;1056;"";1;9
19210812;4299;569;"";1;10
19210813;21;763;"";1;11
19210819;10427;569;"";"";12
19210831;954;699;"";1;13
19211006;21;462;"";1;14
19211006;21;1056;"";1;15
19211109;21;1056;"";1;16
19211123;33;1056;"";"";17
19211201;2990;909;"";"";18
19211230;70;395;468;1;19
