reg_date;point;ssic_1;ssic_2;local;id
20020102;8543;648;"";"";1
20020102;940;1047;1045;"";2
20020102;73;819;453;"";3
20020102;688;468;828;1;4
20020102;82;740;569;1;5
20020102;285;571;"";"";6
20020102;1007;961;835;"";7
20020102;1501;"";"";"";8
20020102;4145;641;574;"";9
20020102;1095;428;456;"";10
20020102;1603;909;428;1;11
20020102;3576;569;829;"";12
20020102;767;527;588;1;13
20020102;13854;526;588;1;14
20020102;581;858;"";"";15
20020102;1603;140;648;"";16
20020102;73;717;865;"";17
20020102;2029;829;"";"";18
20020102;2841;430;864;"";19
20020102;631;823;928;"";20
20020102;2280;513;"";"";21
20020102;94;588;"";"";22
20020102;73;847;"";"";23
20020102;1603;641;"";"";24
20020102;1603;475;920;"";25
20020102;11529;816;"";"";26
20020102;10861;556;"";"";27
20020102;1603;746;"";"";28
20020102;581;588;"";"";29
20020102;2029;569;928;"";30
20020102;17113;606;"";"";31
20020102;2279;829;"";"";32
20020102;82;140;829;"";33
20020102;1109;526;588;1;34
20020102;1044;515;525;"";35
20020102;21580;569;488;1;36
20020102;12412;709;763;"";37
20020102;1603;569;"";"";38
20020102;6369;1044;"";"";39
20020102;799;763;"";1;40
20020102;1007;168;403;1;41
20020102;1603;569;"";"";42
20020102;43;914;430;1;43
20020102;4676;468;"";"";44
20020102;750;281;285;1;45
20020102;70;235;"";1;46
20020102;94;739;148;"";47
20020102;3772;763;569;1;48
20020102;215;898;"";"";49
20020102;1023;704;710;1;50
20020102;9050;569;468;1;51
20020102;1800;1045;"";"";52
20020102;155;928;928;1;53
20020102;3945;713;716;"";54
20020102;20196;749;"";1;55
20020102;234;650;710;"";56
20020102;10650;1058;428;"";57
20020102;1109;921;"";"";58
20020102;82;1042;"";"";59
20020102;631;823;928;"";60
20020102;3961;569;"";"";61
20020102;762;569;428;"";62
20020102;2258;900;"";1;63
20020102;3542;865;136;1;64
20020102;571;413;635;1;65
20020102;24;578;618;"";66
20020102;11637;534;468;1;67
20020102;6315;624;"";"";68
20020102;826;489;864;"";69
20020102;200;829;569;"";70
20020102;626;418;468;"";71
20020102;13;569;710;"";72
20020102;750;531;"";"";73
20020102;82;720;"";"";74
20020102;825;140;147;1;75
20020102;13952;412;"";"";76
20020102;1030;957;"";"";77
20020102;13873;1031;1032;"";78
20020102;24;710;711;"";79
20020102;96;850;531;"";80
20020102;95;328;"";"";81
20020102;5387;661;680;1;82
20020102;6054;869;"";"";83
20020102;2323;1013;928;"";84
20020102;2476;651;468;"";85
20020102;1023;829;"";"";86
20020102;3634;748;746;"";87
20020102;3347;763;"";1;88
20020102;2144;680;676;1;89
20020102;688;605;545;1;90
20020102;13913;858;835;1;91
20020102;1603;468;864;"";92
20020102;1139;829;520;"";93
20020102;243;816;705;"";94
20020102;60;704;705;"";95
20020102;581;928;921;"";96
20020102;842;488;491;"";97
20020102;636;1029;526;"";98
20020102;95;698;650;"";99
20020102;626;615;574;"";100
20020102;155;1011;709;"";101
20020102;1131;479;575;"";102
20020103;1603;379;430;"";103
20020103;1284;658;763;1;104
20020103;1787;829;569;"";105
20020103;14881;858;"";"";106
20020103;1796;487;569;"";107
20020103;525;606;"";"";108
20020103;571;1013;569;"";109
20020103;9422;614;565;"";110
20020103;373;622;429;"";111
20020103;4712;569;"";"";112
20020103;155;928;624;"";113
20020103;218;609;574;1;114
20020103;3129;956;"";"";115
20020103;20178;582;468;"";116
20020103;1514;661;379;1;117
20020103;954;1045;569;"";118
20020103;9186;480;711;"";119
20020103;95;352;269;"";120
20020103;636;569;574;"";121
20020103;3719;650;"";"";122
20020103;5023;531;829;"";123
20020103;825;468;"";"";124
20020103;2591;921;139;"";125
20020103;1415;68;705;"";126
20020103;378;534;355;"";127
20020103;124;651;"";"";128
20020103;688;569;"";"";129
20020103;688;667;"";"";130
20020103;1109;569;829;"";131
20020103;2665;579;"";"";132
20020103;1514;109;569;"";133
20020103;105;601;595;"";134
20020103;1320;740;748;"";135
20020103;2154;1013;"";"";136
20020103;95;445;428;1;137
20020103;496;569;740;"";138
20020103;73;793;"";1;139
20020103;13785;430;"";"";140
20020103;1462;846;"";"";141
20020103;3169;569;574;"";142
20020103;7683;705;"";"";143
20020103;24;480;829;"";144
20020103;1603;928;"";"";145
20020103;1138;588;"";"";146
20020103;238;829;"";"";147
20020103;1633;480;"";"";148
20020103;1796;1013;"";"";149
20020103;344;609;614;"";150
20020103;3190;284;320;"";151
20020103;688;829;569;"";152
20020103;1603;428;453;"";153
20020103;1603;961;"";"";154
20020103;498;829;"";"";155
20020103;2995;438;841;"";156
20020103;1095;546;"";"";157
20020103;537;864;863;"";158
20020103;242;569;"";"";159
20020103;4098;716;"";"";160
20020103;1874;975;977;"";161
20020103;2665;147;"";"";162
20020103;695;634;"";"";163
20020103;1338;740;744;"";164
20020103;496;726;"";"";165
20020103;15278;957;"";"";166
20020103;1856;961;"";"";167
20020103;362;829;"";1;168
20020103;21253;428;430;"";169
20020103;19694;444;445;1;170
20020103;359;569;487;"";171
20020103;1946;864;569;1;172
20020103;1603;829;569;"";173
20020103;176;569;468;"";174
20020103;1136;569;"";"";175
20020103;792;841;863;1;176
20020103;14257;898;"";"";177
20020103;473;1034;1056;"";178
20020103;1023;569;402;"";179
20020103;2169;481;569;"";180
20020103;615;525;596;"";181
