reg_date;point;ssic_1;ssic_2;local;id
19290104;3158;1014;"";1;1
19290114;21;90;"";1;2
19290119;88;1056;"";1;3
19290119;21;1056;"";1;4
19290123;21;1056;"";"";5
19290126;342;763;"";1;6
19290130;582;949;"";1;7
19290131;460;995;"";1;8
19290214;21;1056;"";1;9
19290221;21;1056;"";1;10
19290301;10;1056;"";1;11
19290403;21;1056;"";"";12
19290429;29;1056;"";1;13
19290513;21;1056;"";1;14
19290522;21;1056;"";1;15
19290522;21;1056;"";1;16
19290529;21;462;"";1;17
19290703;59;569;"";"";18
19290711;21;1056;"";1;19
19290729;3601;569;"";"";20
19290827;155;1056;"";1;21
19291001;1888;569;"";1;22
19291025;6473;909;"";1;23
19291113;33;1056;"";"";24
19291120;14187;538;"";"";25
19291231;261;1056;"";1;26
19291231;12397;569;"";1;27
