reg_date;point;ssic_1;ssic_2;local;id
19830103;3793;453;"";1;1
19830103;260;444;461;"";2
19830103;792;401;589;"";3
19830103;2146;569;468;1;4
19830103;342;1042;"";"";5
19830103;2308;474;612;"";6
19830103;260;233;"";"";7
19830103;313;762;569;1;8
19830103;82;97;750;1;9
19830103;4977;567;676;1;10
19830103;5466;296;1044;"";11
19830103;82;556;555;"";12
19830103;4552;511;"";1;13
19830103;17766;489;"";"";14
19830103;1023;676;389;1;15
19830103;2467;1011;"";1;16
19830103;1460;1042;"";"";17
19830103;342;453;"";"";18
19830103;1250;484;503;"";19
19830103;11093;583;648;"";20
19830103;582;612;"";"";21
19830103;12;503;615;"";22
19830103;1002;612;291;"";23
19830103;82;444;"";"";24
19830103;520;430;453;1;25
19830103;688;676;684;"";26
19830103;5566;511;1012;1;27
19830103;141;676;569;1;28
19830103;58;430;439;1;29
19830103;43;712;"";"";30
19830103;10928;575;580;"";31
19830103;626;439;650;"";32
19830103;260;375;"";"";33
19830103;1424;430;"";"";34
19830103;2002;813;453;1;35
19830103;285;439;340;"";36
19830103;95;847;97;1;37
19830103;218;453;375;"";38
19830103;342;713;909;"";39
19830103;260;430;"";"";40
19830103;8;1039;"";"";41
19830103;362;375;847;1;42
19830103;1943;430;569;1;43
19830103;948;556;553;1;44
19830103;19690;453;388;"";45
19830103;1186;569;828;1;46
19830103;1456;819;"";"";47
19830103;155;375;444;"";48
19830103;1284;430;439;1;49
19830103;890;445;444;"";50
19830103;600;90;485;"";51
19830103;47;"";828;"";52
19830103;218;1047;"";"";53
19830103;3347;762;569;1;54
19830104;3417;614;105;"";55
19830104;342;710;"";"";56
19830104;82;1044;"";"";57
19830104;5084;453;"";"";58
19830104;739;468;819;"";59
19830104;238;1042;1042;"";60
19830104;1032;609;489;"";61
19830104;215;430;453;"";62
19830104;285;105;609;"";63
19830104;1109;518;489;"";64
19830104;877;453;388;"";65
19830104;79;625;625;"";66
19830104;175;482;"";"";67
19830104;74;497;615;"";68
19830104;122;404;"";"";69
19830104;22646;430;"";"";70
19830104;16052;709;581;"";71
19830104;16;468;"";"";72
19830104;277;1044;877;"";73
19830104;9281;468;916;"";74
19830104;394;650;698;"";75
19830104;8876;453;"";"";76
19830104;7415;762;468;1;77
19830104;91;453;388;"";78
19830104;2377;504;468;"";79
19830104;636;495;"";"";80
19830104;2124;545;468;"";81
19830104;1611;388;453;"";82
19830104;1445;579;"";"";83
19830104;3576;837;"";"";84
19830104;626;650;"";"";85
19830104;175;"";580;"";86
19830104;38;1032;461;"";87
19830104;615;461;"";"";88
19830104;175;705;"";"";89
19830104;159;534;1056;"";90
19830104;361;704;"";"";91
19830104;361;106;"";"";92
19830104;777;"";819;"";93
19830104;260;710;"";"";94
19830104;444;516;"";"";95
19830105;370;"";468;"";96
19830105;723;"";497;"";97
19830105;19568;453;"";"";98
19830105;2590;762;"";1;99
19830105;4465;375;430;1;100
19830105;74;453;"";"";101
19830105;245;439;430;"";102
19830105;342;444;445;"";103
19830105;155;696;696;1;104
19830105;24;909;631;"";105
19830105;688;621;601;"";106
19830105;95;7;625;1;107
19830105;287;774;775;1;108
19830105;254;103;"";"";109
19830105;2862;569;468;1;110
19830105;70;430;560;1;111
19830105;688;762;762;1;112
19830105;1109;444;375;1;113
19830105;19814;569;828;1;114
19830105;1137;909;468;"";115
19830105;3288;928;696;"";116
19830105;452;645;"";"";117
19830105;1530;569;468;"";118
19830105;60;605;713;"";119
19830105;1071;328;909;"";120
19830105;6530;430;"";"";121
19830105;5572;503;556;"";122
19830105;261;801;"";"";123
19830105;16;886;"";"";124
19830105;448;430;561;"";125
19830105;631;489;"";"";126
19830105;13767;445;375;1;127
19830105;2396;453;430;"";128
19830105;155;569;763;1;129
19830105;15740;650;"";"";130
19830105;792;496;579;"";131
19830105;17174;498;96;1;132
19830105;3086;468;"";"";133
19830105;29;847;139;1;134
19830105;14442;430;"";"";135
19830105;218;609;612;"";136
19830105;5539;679;667;"";137
19830105;582;"";468;"";138
19830105;6246;571;"";"";139
19830105;20986;508;488;"";140
19830105;43;560;534;"";141
19830105;102;762;"";1;142
19830105;5556;484;"";"";143
19830105;1136;745;"";1;144
19830105;1603;704;705;1;145
19830105;2841;841;"";1;146
19830105;5566;555;116;1;147
19830105;82;709;"";"";148
19830105;357;169;1042;"";149
19830105;626;445;453;"";150
19830105;29;569;468;1;151
19830105;481;486;468;"";152
19830105;357;"";468;"";153
19830105;7327;569;1033;1;154
19830105;232;909;"";"";155
19830105;1131;637;574;"";156
19830105;357;648;607;"";157
19830105;1030;762;"";1;158
19830105;982;661;388;1;159
19830105;688;489;105;"";160
19830106;1424;480;"";"";161
19830106;2743;495;569;1;162
19830106;1186;690;695;1;163
19830106;1023;886;606;1;164
19830106;1190;444;"";"";165
19830106;43;32;"";"";166
19830106;612;494;397;1;167
19830106;132;375;"";"";168
19830106;1032;1039;582;"";169
19830106;82;453;430;"";170
19830106;2029;569;468;1;171
19830106;7407;1042;897;"";172
19830106;218;801;"";"";173
19830106;614;468;375;"";174
19830106;481;569;468;1;175
19830106;1284;388;661;1;176
19830106;82;658;695;1;177
19830106;5003;489;468;"";178
19830106;2029;392;468;"";179
19830106;16;562;648;"";180
19830106;3347;388;661;1;181
19830106;103;987;961;"";182
19830106;688;907;"";"";183
19830106;502;953;"";1;184
19830106;37;1028;"";"";185
19830106;238;495;914;"";186
19830106;155;762;"";1;187
19830106;29;762;"";1;188
19830106;245;650;579;"";189
19830106;1603;569;"";1;190
19830106;13815;1011;"";1;191
19830106;1544;847;569;1;192
19830106;688;103;"";"";193
19830106;103;762;"";1;194
19830106;484;858;847;"";195
19830106;368;453;440;"";196
19830106;287;68;"";1;197
19830106;1109;233;"";1;198
19830106;1284;762;"";1;199
19830106;287;534;"";1;200
19830106;99;495;"";"";201
19830106;2044;430;"";"";202
19830106;2543;704;705;1;203
19830106;626;569;695;1;204
19830106;948;912;"";1;205
19830106;614;676;695;1;206
19830106;10643;"";484;"";207
19830106;1787;296;721;"";208
19830106;948;762;430;1;209
19830106;29;538;847;1;210
19830106;481;569;488;1;211
19830106;1297;569;468;1;212
19830106;1603;955;"";1;213
19830106;1286;612;"";1;214
19830106;1032;605;612;"";215
19830106;948;829;"";1;216
19830106;73;468;479;"";217
19830106;124;453;389;"";218
19830106;1415;571;870;"";219
19830106;24;624;"";"";220
19830106;12;819;468;"";221
19830106;88;567;695;1;222
19830106;112;661;"";"";223
19830106;249;484;48;"";224
19830106;484;607;801;"";225
19830106;74;825;916;"";226
19830106;1192;453;139;"";227
19830106;484;747;909;"";228
19830106;4622;85;484;1;229
19830106;1485;526;287;1;230
19830106;143;571;580;"";231
19830106;1334;601;556;"";232
19830106;1137;32;"";"";233
19830106;1286;762;771;1;234
19830106;7111;564;"";1;235
19830106;686;430;439;1;236
19830106;245;439;"";"";237
19830106;1023;801;778;1;238
19830106;70;1039;"";"";239
19830106;73;355;375;"";240
19830106;673;710;"";"";241
19830106;2361;445;444;"";242
19830106;189;453;"";"";243
19830106;143;375;"";"";244
19830106;287;"";"";1;245
19830106;3767;453;430;1;246
19830106;10443;375;"";"";247
19830106;73;430;439;"";248
19830106;3075;1034;1039;"";249
19830106;2811;546;574;1;250
19830106;342;503;504;"";251
19830106;29;569;468;1;252
19830106;10;613;"";"";253
19830106;342;36;518;1;254
19830106;11929;886;"";1;255
19830106;43;388;389;1;256
19830106;5751;556;468;"";257
19830107;82;287;328;"";258
19830107;2539;650;897;"";259
19830107;1272;453;468;"";260
19830107;1030;"";847;1;261
19830107;45;928;569;"";262
19830107;688;574;611;"";263
19830107;164;484;468;"";264
19830107;1334;695;696;1;265
19830107;1102;569;468;1;266
19830107;5805;555;119;1;267
19830107;368;453;430;"";268
19830107;82;588;744;1;269
19830107;1284;762;"";1;270
19830107;287;569;468;1;271
19830107;216;444;453;"";272
19830107;370;"";"";"";273
19830107;42;601;444;"";274
19830107;7407;489;"";"";275
19830107;82;430;439;1;276
19830107;1888;704;"";1;277
19830107;208;621;"";"";278
19830107;1484;828;530;1;279
19830107;49;453;430;"";280
19830107;295;504;489;"";281
19830107;2773;953;"";"";282
19830107;175;609;489;"";283
19830107;799;"";828;"";284
19830107;43;534;928;1;285
19830107;15;461;439;1;286
19830107;13155;290;530;1;287
19830107;1023;569;468;1;288
19830107;38;229;"";"";289
