reg_date;point;ssic_1;ssic_2;local;id
19580102;295;388;"";1;1
19580102;13793;763;847;1;2
19580107;59;1011;"";1;3
19580107;750;544;"";1;4
19580109;220;762;769;1;5
19580109;10;1056;"";1;6
19580110;1095;829;"";1;7
19580111;29;1056;"";"";8
19580113;1284;762;"";"";9
19580114;21;1056;"";1;10
19580114;21;1056;"";1;11
19580115;10;1056;"";1;12
19580115;14704;763;"";1;13
19580116;1812;763;"";1;14
19580117;29;1056;"";1;15
19580120;1030;569;468;1;16
19580123;1171;720;"";1;17
19580124;5161;237;928;1;18
19580127;1603;544;"";1;19
19580127;21;1056;"";1;20
19580129;21;38;"";1;21
19580129;73;468;"";"";22
19580210;954;1056;"";1;23
19580212;3347;1056;"";"";24
19580212;2755;813;762;1;25
19580214;21;1056;"";1;26
19580221;9633;746;"";1;27
19580226;59;1056;"";1;28
19580228;21;880;"";1;29
19580301;2323;468;569;1;30
19580301;21;1056;"";1;31
19580303;723;763;"";1;32
19580303;70;569;"";1;33
19580303;22786;1056;"";1;34
19580304;1603;321;233;1;35
19580304;1023;676;"";1;36
19580305;12;191;"";1;37
19580311;982;544;"";1;38
19580311;299;116;"";"";39
19580312;29;1056;"";1;40
19580315;2289;762;"";1;41
19580317;1603;287;"";"";42
19580319;582;664;"";"";43
19580319;29;813;"";1;44
19580320;295;1056;"";1;45
19580321;2990;676;819;1;46
19580321;29;760;"";1;47
19580321;175;815;"";1;48
19580324;29;1056;"";1;49
19580325;298;1056;"";1;50
19580325;21;782;"";"";51
19580327;73;1056;"";1;52
19580329;431;1056;"";1;53
19580401;21;815;"";1;54
19580403;13472;586;444;1;55
19580409;21;1056;"";"";56
19580409;3347;760;"";1;57
19580409;103;858;"";"";58
19580410;1284;1056;"";1;59
19580410;1284;813;762;1;60
19580411;59;1056;"";1;61
19580412;1286;542;1039;1;62
19580415;6042;1056;"";1;63
19580417;799;212;"";1;64
19580418;2454;762;569;1;65
19580425;317;569;"";"";66
19580426;3347;1056;"";1;67
19580428;804;1056;"";1;68
19580428;10156;569;"";1;69
19580430;29;674;"";"";70
19580501;799;74;"";1;71
19580501;21;1056;"";1;72
19580502;10984;580;"";1;73
19580502;29;569;"";"";74
19580508;21;10;"";1;75
19580514;8965;1056;"";1;76
19580516;1023;762;819;1;77
19580523;8095;763;"";1;78
19580524;21;1056;"";1;79
19580528;29;1056;"";1;80
19580530;1603;762;815;1;81
19580605;21;1056;"";1;82
19580606;6741;762;"";1;83
19580606;29;788;"";1;84
19580610;11931;1056;"";1;85
19580611;16740;"";484;1;86
19580611;481;762;815;1;87
19580617;966;504;"";1;88
19580619;2990;763;"";1;89
19580623;799;569;"";1;90
19580623;59;1056;"";1;91
19580624;14555;762;813;1;92
19580630;21;782;"";"";93
19580630;59;1056;"";1;94
