reg_date;point;ssic_1;ssic_2;local;id
20160103;44;835;825;1;1
20160103;13907;710;829;"";2
20160103;15155;849;402;1;3
20160103;38;763;"";1;4
20160103;14090;648;"";"";5
20160103;16439;648;"";"";6
20160103;1603;746;745;"";7
20160103;18321;639;"";"";8
20160103;4552;763;"";1;9
20160103;285;610;609;"";10
20160103;1926;143;"";1;11
20160103;1284;569;827;1;12
20160103;7863;913;569;1;13
20160103;7614;956;835;"";14
20160103;6427;582;"";1;15
20160103;17392;569;998;"";16
20160103;13783;648;"";"";17
20160103;13;869;"";"";18
20160103;13775;648;829;"";19
20160103;13789;453;"";1;20
20160103;5003;801;782;1;21
20160103;7042;1047;"";"";22
20160103;2124;880;881;1;23
20160103;14779;740;746;"";24
20160103;6879;746;748;1;25
20160103;13813;648;"";"";26
20160103;777;574;922;"";27
20160103;323;"";829;"";28
20160103;378;903;748;"";29
20160103;596;763;"";"";30
20160103;19668;968;"";1;31
20160103;13812;513;569;"";32
20160103;13800;534;546;1;33
20160103;596;544;1039;"";34
20160103;2042;1043;574;1;35
20160103;1585;1045;"";"";36
20160103;10075;624;513;1;37
20160103;29;956;829;1;38
20160103;13764;648;"";"";39
20160103;13776;752;"";"";40
20160103;1007;899;898;"";41
20160103;6993;400;"";"";42
20160103;13810;468;"";"";43
20160103;1424;648;"";"";44
20160103;13765;379;452;1;45
20160103;5099;829;"";1;46
20160103;13995;964;829;"";47
20160103;16186;648;"";"";48
20160103;13195;648;"";"";49
20160103;17788;648;"";"";50
20160103;2665;645;"";"";51
20160103;1095;528;569;"";52
20160103;368;1046;1045;"";53
20160103;175;970;719;1;54
20160103;13874;648;"";"";55
20160103;4602;1056;"";1;56
20160103;1485;648;880;"";57
20160103;3958;569;744;1;58
20160103;4602;626;625;1;59
20160103;82;558;531;"";60
20160103;481;1045;"";"";61
20160103;29;835;"";1;62
20160103;29;752;"";1;63
20160103;13811;1042;1042;"";64
20160103;3576;445;444;1;65
20160103;16244;569;829;"";66
20160103;14886;1055;629;"";67
20160103;13762;865;752;"";68
20160103;13776;628;628;"";69
