reg_date;point;ssic_1;ssic_2;local;id
20040102;1106;527;"";"";1
20040102;799;829;"";1;2
20040102;9893;865;648;"";3
20040102;1856;445;"";"";4
20040102;612;569;"";"";5
20040102;414;"";569;1;6
20040102;5956;527;"";"";7
20040102;1415;463;651;"";8
20040102;409;139;713;"";9
20040102;88;829;899;"";10
20040102;82;695;667;1;11
20040102;6930;"";"";"";12
20040102;967;485;569;1;13
20040102;242;961;953;"";14
20040102;1346;695;650;1;15
20040102;609;569;"";"";16
20040102;1603;569;"";1;17
20040102;4697;569;"";"";18
20040102;4797;763;241;1;19
20040102;14723;475;569;"";20
20040102;1095;569;"";1;21
20040102;94;507;"";"";22
20040102;3499;928;569;1;23
20040102;5371;430;689;1;24
20040102;20052;569;"";1;25
20040102;1603;569;"";"";26
20040102;44;569;587;1;27
20040102;626;344;"";"";28
20040102;1095;430;211;1;29
20040102;20622;858;"";"";30
20040102;1415;"";"";"";31
20040102;82;516;578;"";32
20040102;3767;"";588;"";33
20040102;958;537;430;1;34
20040102;1415;826;916;"";35
20040102;13776;605;1056;"";36
20040102;8876;620;495;"";37
20040102;2052;749;746;"";38
20040102;1007;569;"";"";39
20040102;14202;569;"";"";40
20040102;15168;1042;"";"";41
20040102;73;569;829;"";42
20040102;5102;426;569;1;43
20040102;82;569;"";1;44
20040102;82;763;"";1;45
20040102;310;229;228;1;46
20040102;799;569;"";1;47
20040102;3500;869;"";"";48
20040102;82;928;667;1;49
20040102;95;316;430;1;50
20040102;4650;430;560;1;51
20040102;927;526;528;1;52
20040102;2293;515;510;1;53
20040102;615;569;"";1;54
20040102;43;232;"";1;55
20040102;1514;860;"";"";56
20040102;4902;860;569;1;57
20040102;6042;824;"";1;58
20040102;1796;695;569;1;59
20040102;799;534;569;"";60
20040102;693;971;404;1;61
20040102;18193;569;846;"";62
20040102;166;1045;"";"";63
20040102;8043;1045;"";"";64
20040102;285;588;"";"";65
20040102;82;763;829;1;66
20040102;1095;681;1056;1;67
20040102;13917;539;571;"";68
20040102;49;667;"";1;69
20040102;7807;609;"";"";70
20040102;2241;695;694;1;71
20040102;269;388;"";"";72
20040102;2590;928;"";1;73
20040102;693;971;404;1;74
20040102;29;704;"";1;75
20040102;15484;1047;1045;"";76
20040102;626;538;446;1;77
20040102;2509;"";835;1;78
20040102;17086;609;"";1;79
20040102;1964;865;"";"";80
20040102;1530;569;"";"";81
20040102;11522;641;"";"";82
20040102;6204;488;569;1;83
20040102;2831;705;711;"";84
20040102;243;569;"";"";85
20040102;198;919;"";"";86
20040102;739;708;"";1;87
20040102;269;388;1056;"";88
