reg_date;point;ssic_1;ssic_2;local;id
20090102;3406;984;985;"";1
20090102;13776;431;465;"";2
20090102;1288;375;1056;1;3
20090102;17740;984;940;1;4
20090102;5497;705;"";1;5
20090102;1095;1045;615;1;6
20090102;38;428;1032;"";7
20090102;799;676;"";1;8
20090102;17774;651;"";"";9
20090102;94;1045;615;1;10
20090102;100;444;569;"";11
20090102;1534;480;569;"";12
20090102;11927;445;"";"";13
20090102;1603;569;574;"";14
20090102;2029;858;"";"";15
20090102;95;901;897;"";16
20090102;45;829;"";"";17
20090102;688;428;847;1;18
20090102;1785;704;"";"";19
20090102;9281;348;569;1;20
20090102;665;922;877;"";21
20090102;2029;650;651;"";22
20090102;3767;1044;"";"";23
20090102;128;579;705;1;24
20090102;15686;471;"";"";25
20090102;11215;431;"";"";26
20090102;2029;964;"";"";27
20090102;13782;379;"";1;28
20090102;73;111;569;"";29
20090102;13794;763;970;1;30
20090102;1502;795;"";"";31
20090102;176;704;"";1;32
20090102;91;569;977;1;33
20090102;481;569;"";"";34
20090102;13813;964;872;"";35
20090102;20476;816;710;"";36
20090102;105;696;645;"";37
20090102;82;1045;"";"";38
20090102;6385;571;705;"";39
20090102;5497;705;"";1;40
20090102;1603;909;"";"";41
20090102;1603;956;"";"";42
20090102;310;823;819;"";43
20090102;29;956;921;1;44
20090102;155;645;569;"";45
20090102;285;864;763;1;46
20090102;1603;456;"";"";47
20090102;29;569;847;1;48
20090102;38;584;1039;1;49
20090102;1462;705;"";1;50
20090102;1145;"";"";1;51
20090102;688;147;140;"";52
20090102;1023;847;453;"";53
20090102;1030;961;835;"";54
20090102;688;444;428;"";55
20090102;38;467;430;1;56
20090102;1530;569;"";1;57
20090102;155;609;614;"";58
20090102;2241;375;350;1;59
20090102;1990;769;735;"";60
20090102;13789;374;240;1;61
20090102;1872;903;696;"";62
20090102;95;938;680;1;63
20090102;2002;545;569;"";64
20090102;17480;870;"";"";65
20090102;4602;582;880;1;66
20090102;3694;909;909;"";67
20090102;14774;456;428;1;68
20090102;187;641;571;"";69
20090102;82;705;"";"";70
20090102;287;813;763;1;71
20090102;695;774;"";"";72
20090102;1139;641;"";"";73
20090102;3576;235;"";"";74
20090102;29;696;"";1;75
20090102;6385;645;645;"";76
20090102;1284;412;"";"";77
20090102;20;829;"";"";78
20090102;17095;614;624;"";79
20090102;3199;430;842;"";80
20090102;695;959;956;"";81
20090102;1796;571;"";"";82
20090102;13985;648;880;"";83
20090102;112;607;578;"";84
