reg_date;point;ssic_1;ssic_2;local;id
19400110;4552;569;468;1;1
19400112;277;813;"";"";2
19400116;295;815;"";1;3
19400129;409;1056;"";1;4
19400304;287;819;641;1;5
19400308;21;1056;"";"";6
19400312;21;1056;"";1;7
19400314;626;569;762;1;8
19400328;5099;763;"";1;9
19400330;3984;713;"";"";10
19400401;2279;488;569;1;11
19400402;82;1049;"";1;12
19400402;954;763;"";1;13
19400420;261;136;"";1;14
19400422;47;116;"";1;15
19400626;29;909;"";1;16
19400627;723;569;"";"";17
19400712;70;430;"";1;18
19400719;29;856;"";"";19
19400726;269;36;893;1;20
19400726;287;762;"";1;21
19400730;29;116;"";1;22
19400829;1171;616;"";1;23
19400905;29;762;"";1;24
19400907;1258;468;"";"";25
19400927;819;909;"";1;26
19401019;1171;395;"";1;27
19401104;29;569;"";1;28
19401106;954;762;"";1;29
19401107;21;1056;"";1;30
19401116;812;569;"";1;31
19401118;82;480;762;1;32
19401129;605;762;"";1;33
19401129;21;1056;"";1;34
19401207;1723;819;762;1;35
19401212;21;1056;"";1;36
19401214;29;1056;"";1;37
19401219;723;569;"";"";38
19401221;299;1056;"";1;39
19401224;21;1056;"";1;40
