reg_date;point;ssic_1;ssic_2;local;id
19330113;3129;1019;"";1;1
19330209;21;1056;"";"";2
19330228;1346;1056;"";1;3
19330228;431;762;"";1;4
19330301;8741;835;"";1;5
19330311;21;1056;"";1;6
19330324;21;1056;"";1;7
19330408;1364;93;486;1;8
19330526;295;1056;"";1;9
19330615;29;1056;"";"";10
19330621;29;147;"";1;11
19330626;1591;1056;"";1;12
19330627;3902;569;"";1;13
19330704;10;1056;"";1;14
19330710;21;1056;"";1;15
19330717;3361;661;679;1;16
19330817;21;1056;"";1;17
19330825;29;1056;"";1;18
19330904;2990;553;"";"";19
19330909;82;569;"";1;20
19330922;21;715;"";1;21
19330926;4552;763;829;1;22
19331019;6042;569;"";1;23
19331128;688;518;520;1;24
19331212;1291;648;903;1;25
19331219;295;1056;"";1;26
19331228;688;1028;"";1;27
