reg_date;point;ssic_1;ssic_2;local;id
19890103;82;452;909;"";1
19890103;70;624;129;"";2
19890103;70;625;624;"";3
19890103;82;456;"";"";4
19890103;287;695;650;1;5
19890103;5099;439;428;1;6
19890103;155;705;580;"";7
19890103;818;444;445;"";8
19890103;481;468;569;"";9
19890103;10443;513;569;1;10
19890103;596;641;909;"";11
19890103;38;530;1032;"";12
19890103;1023;"";819;1;13
19890103;3499;468;771;1;14
19890103;799;961;898;"";15
19890103;11862;717;909;"";16
19890103;5466;747;527;1;17
19890103;767;528;624;"";18
19890103;218;456;"";"";19
19890103;688;"";1042;1;20
19890103;200;395;619;"";21
19890103;73;1042;"";"";22
19890103;155;569;80;"";23
19890103;82;601;"";"";24
19890103;925;556;569;1;25
19890103;598;909;468;"";26
19890103;11435;813;"";1;27
19890103;1856;242;430;"";28
19890103;82;1044;"";"";29
19890103;3192;430;428;"";30
19890103;2811;961;"";"";31
19890103;1023;762;"";1;32
19890103;11662;569;468;1;33
19890103;1603;829;"";1;34
19890103;17220;704;706;"";35
19890103;70;482;577;1;36
19890103;3190;870;869;"";37
19890103;498;569;468;"";38
19890103;73;585;1039;1;39
19890103;73;609;489;"";40
19890103;1785;720;881;"";41
19890103;664;482;"";"";42
19890103;1023;648;645;"";43
19890103;82;819;"";"";44
19890103;95;1039;"";"";45
19890103;370;484;641;"";46
19890103;29;519;"";"";47
19890103;2282;418;909;"";48
19890103;414;555;116;1;49
19890103;95;569;375;"";50
19890103;73;961;917;"";51
19890103;58;585;534;1;52
19890103;723;592;601;"";53
19890103;70;489;488;"";54
19890103;70;769;468;"";55
19890103;1603;534;"";"";56
19890103;15449;580;629;"";57
19890104;1603;453;569;"";58
19890104;70;961;1056;"";59
19890104;1145;569;468;1;60
19890104;10;678;696;"";61
19890104;450;1044;"";"";62
19890104;1415;453;"";"";63
19890104;3064;550;"";"";64
19890104;234;654;"";"";65
19890104;4552;696;468;"";66
19890104;218;835;745;"";67
19890104;1606;624;629;"";68
19890104;9705;704;711;"";69
19890104;1228;564;841;1;70
19890104;82;444;"";"";71
19890104;3767;430;652;"";72
19890104;5018;686;678;"";73
19890104;277;1039;585;"";74
19890104;74;569;480;"";75
19890104;73;375;554;"";76
19890104;218;569;"";"";77
19890104;7364;819;835;"";78
19890104;2923;713;520;"";79
19890104;112;569;704;"";80
19890104;82;389;539;"";81
19890104;103;903;696;1;82
19890104;688;864;453;"";83
19890104;155;987;"";"";84
19890104;767;569;468;"";85
19890104;21058;569;"";"";86
19890104;4197;835;"";"";87
19890104;82;864;453;"";88
19890104;1995;835;453;"";89
19890104;2859;453;604;"";90
19890104;6725;869;572;"";91
19890104;218;468;574;"";92
19890104;3075;489;468;"";93
19890104;688;375;"";"";94
19890104;260;638;"";"";95
19890104;409;865;569;"";96
19890104;155;858;"";"";97
19890104;1514;567;484;"";98
19890104;4710;444;"";"";99
19890104;262;696;"";"";100
19890104;12382;909;"";"";101
19890104;688;762;813;1;102
19890104;175;869;631;"";103
19890104;481;489;569;"";104
19890104;13963;545;"";"";105
19890104;155;489;468;"";106
19890104;82;835;468;"";107
19890104;688;553;"";"";108
19890104;82;495;624;"";109
19890104;1514;445;"";"";110
19890104;212;704;711;"";111
19890104;1095;"";909;"";112
19890104;2441;588;744;"";113
19890104;4667;106;489;"";114
19890104;1192;140;615;"";115
19890104;42;588;607;"";116
19890104;24;987;615;"";117
19890104;24;597;453;"";118
19890104;615;638;711;"";119
19890104;2604;517;"";"";120
19890104;15493;375;"";"";121
19890104;648;629;"";"";122
19890104;948;841;"";1;123
19890104;11295;638;"";"";124
19890104;21392;430;"";"";125
19890104;70;579;580;"";126
19890104;739;388;453;"";127
19890104;1023;468;829;"";128
19890104;1856;575;"";"";129
19890104;8992;864;453;"";130
19890104;688;453;696;"";131
19890104;777;569;534;"";132
19890104;596;585;413;"";133
19890104;5102;763;"";1;134
19890104;10653;"";"";"";135
19890104;2164;835;"";"";136
19890104;481;711;706;"";137
19890104;1102;506;909;"";138
19890104;234;961;"";"";139
19890104;1287;430;452;1;140
19890104;1071;582;585;"";141
19890104;777;484;375;"";142
19890104;2677;585;"";"";143
19890104;19173;829;"";1;144
19890104;1284;569;468;1;145
19890105;285;688;569;"";146
19890105;13;235;"";"";147
19890105;715;592;1031;"";148
19890105;688;578;497;"";149
19890105;9671;573;870;"";150
19890105;82;897;"";"";151
19890105;18626;569;468;1;152
19890105;269;569;"";"";153
19890105;12125;1032;571;"";154
19890105;520;674;650;"";155
19890105;12557;711;"";"";156
19890105;17306;569;"";"";157
19890105;1139;575;576;"";158
19890105;82;705;"";"";159
19890105;13432;1039;"";"";160
19890105;359;645;696;"";161
19890105;1585;609;"";"";162
19890105;29;762;"";1;163
19890105;516;103;"";"";164
19890105;6725;615;468;"";165
19890105;1109;588;"";"";166
19890105;29;763;813;1;167
19890105;6725;550;"";"";168
19890105;481;1044;987;"";169
19890105;799;833;835;"";170
19890105;176;648;903;"";171
19890105;6323;375;538;"";172
19890105;13;444;569;1;173
19890105;799;"";428;"";174
19890105;11422;958;"";"";175
