reg_date;point;ssic_1;ssic_2;local;id
19600102;688;445;"";1;1
19600102;47;1056;"";1;2
19600102;9793;815;"";1;3
19600102;1762;819;813;1;4
19600104;1408;1056;"";1;5
19600104;10;115;491;1;6
19600107;1730;763;555;1;7
19600112;3347;554;"";1;8
19600112;21;1056;"";1;9
19600113;1342;569;"";1;10
19600114;21;569;813;1;11
19600114;414;569;468;"";12
19600121;73;763;"";1;13
19600125;799;762;762;1;14
19600219;295;676;695;1;15
19600220;8449;569;468;1;16
19600223;10;1056;"";"";17
19600227;21;86;"";1;18
19600227;21;1056;"";"";19
19600301;21;191;"";1;20
19600303;4108;762;"";1;21
19600304;1611;555;428;1;22
19600307;7037;569;"";1;23
19600310;47;1056;"";1;24
19600312;10;569;468;1;25
19600321;21;1056;"";1;26
19600322;21;1056;"";1;27
19600323;1723;40;"";"";28
19600326;15713;188;516;1;29
19600326;1284;521;520;1;30
19600330;21;676;567;1;31
19600330;21;1056;"";1;32
19600401;4783;569;763;1;33
19600404;409;1056;"";1;34
19600407;1567;569;468;1;35
19600409;21;1056;"";1;36
19600413;2743;1056;"";1;37
19600413;295;1056;"";"";38
19600420;21;481;"";1;39
19600423;8592;94;"";1;40
19600423;4552;819;"";1;41
19600427;21;1056;"";"";42
19600430;338;1056;"";1;43
19600430;96;763;"";1;44
19600504;1346;569;468;1;45
19600506;14226;139;521;1;46
19600511;1284;569;468;1;47
19600512;21;1056;"";1;48
19600512;21;1056;"";1;49
19600514;295;488;593;1;50
19600516;1030;763;"";1;51
19600517;175;763;"";1;52
19600517;486;1056;"";1;53
19600517;21;1056;"";1;54
19600525;1401;676;"";1;55
19600526;6754;711;"";1;56
19600526;8916;1056;"";1;57
19600527;799;569;"";1;58
19600601;422;569;761;1;59
19600606;954;1056;"";1;60
19600606;21;1056;"";1;61
19600608;5102;79;475;1;62
19600609;2990;771;"";1;63
19600609;664;430;841;1;64
19600610;2144;1056;"";1;65
19600611;323;496;621;1;66
19600614;176;762;762;1;67
19600615;76;667;"";1;68
19600615;29;40;"";"";69
19600615;1873;70;"";"";70
19600621;175;488;593;1;71
19600621;141;1056;"";"";72
19600627;370;444;"";1;73
19600627;2152;586;556;1;74
19600629;8336;762;"";1;75
19600630;1530;485;"";1;76
19600704;362;49;"";1;77
19600705;21;1056;"";1;78
19600709;948;475;468;1;79
19600709;8741;761;"";1;80
19600712;16740;794;762;1;81
19600721;295;1056;"";1;82
19600723;295;903;"";1;83
19600725;3930;762;762;1;84
19600726;1284;762;"";1;85
19600729;1286;762;813;1;86
19600731;33;1011;482;1;87
19600802;9182;152;928;1;88
19600802;1888;1056;"";1;89
19600803;73;556;594;1;90
19600803;287;569;468;1;91
19600805;21;1056;"";1;92
19600806;1485;763;815;1;93
19600808;6208;813;"";"";94
19600811;6236;613;378;1;95
19600813;3347;1056;"";1;96
19600819;2377;481;763;1;97
19600819;4552;1056;"";1;98
19600826;21;1056;"";1;99
19600830;2159;484;"";1;100
19600901;1308;569;468;1;101
19600901;15271;829;"";1;102
19600901;702;593;606;1;103
19600902;5466;86;"";1;104
19600902;13793;39;152;1;105
19600902;9812;569;"";1;106
19600905;6022;475;"";1;107
19600906;21;1056;"";1;108
19600908;218;815;"";1;109
19600908;21;1056;"";1;110
19600909;1346;569;468;1;111
19600911;70;846;"";"";112
19600916;4797;762;762;1;113
19600916;1049;40;"";1;114
19600917;1284;"";"";"";115
19600920;1485;546;569;1;116
19600921;168;1056;"";1;117
19600922;2601;762;813;1;118
19600923;70;586;"";"";119
19600927;579;571;"";1;120
19600928;73;395;"";1;121
19600930;21;1056;"";1;122
19601001;181;516;485;1;123
19601005;370;1056;"";1;124
19601006;21;1056;"";1;125
19601007;21;569;"";"";126
19601008;295;1056;"";"";127
19601012;1023;569;"";1;128
19601014;1284;569;468;1;129
19601014;1291;903;"";1;130
19601021;38;1056;"";1;131
19601024;683;595;815;1;132
19601028;1071;1017;"";1;133
19601028;19213;569;"";1;134
19601028;501;569;468;1;135
19601101;1186;1056;"";1;136
19601105;175;762;762;1;137
19601105;2925;235;554;1;138
19601108;948;586;"";1;139
19601108;1888;762;813;1;140
19601111;1284;903;676;1;141
19601115;317;569;"";1;142
19601117;37;558;"";1;143
19601117;1342;569;468;1;144
19601117;1030;567;569;1;145
19601118;29;1056;"";1;146
19601123;688;475;10;1;147
19601125;175;1056;"";1;148
19601125;1293;121;"";1;149
19601125;896;1056;"";"";150
19601126;10;705;"";1;151
19601129;4643;555;"";1;152
19601129;578;1056;"";1;153
19601201;1603;1056;"";1;154
19601202;12;1056;"";1;155
19601203;124;829;"";1;156
19601203;1171;502;"";1;157
19601207;723;569;468;1;158
19601207;4375;1056;"";1;159
19601209;3347;"";"";"";160
19601209;1284;813;815;1;161
19601212;21;1056;"";"";162
19601214;4338;569;468;1;163
19601214;792;569;468;1;164
19601215;1172;569;"";1;165
19601215;1171;558;497;1;166
19601215;70;1056;"";1;167
19601216;21;720;"";"";168
19601216;82;1004;"";1;169
19601216;1762;567;648;1;170
19601219;24;86;"";1;171
19601219;799;583;"";1;172
19601220;100;488;569;1;173
19601220;7703;569;468;1;174
19601222;20918;585;544;1;175
19601222;723;1056;"";1;176
19601222;1030;969;856;1;177
19601223;21;430;444;1;178
19601227;21;1056;"";1;179
19601227;982;569;"";1;180
19601228;95;582;699;"";181
19601229;1284;586;1039;1;182
19601229;3347;53;"";1;183
19601230;287;567;389;1;184
19601230;336;395;619;1;185
19601231;508;413;"";1;186
