reg_date;point;ssic_1;ssic_2;local;id
19590626;29;1056;"";1;102
19590626;49;1056;"";1;103
19590627;21;1056;"";"";104
19590627;5102;762;813;1;105
19590629;29;762;813;1;106
19590630;1284;488;"";1;107
19590701;3731;1056;"";1;108
19590701;295;1056;"";"";109
19590701;1401;762;"";"";110
19590706;3519;539;379;1;111
19590707;2144;680;"";1;112
19590708;481;762;"";"";113
19590709;362;430;569;1;114
19590710;1485;430;763;1;115
19590714;3347;38;"";1;116
19590714;29;762;152;1;117
19590716;4797;567;"";1;118
19590716;777;388;389;1;119
19590721;2377;560;762;1;120
19590722;2933;388;389;1;121
19590722;7819;763;"";1;122
19590724;175;1056;"";"";123
19590728;5663;82;481;1;124
19590728;5099;815;762;1;125
19590728;298;1056;"";1;126
19590728;792;430;819;1;127
19590801;10;583;"";1;128
19590801;672;978;"";1;129
19590804;18237;239;"";1;130
19590806;1023;813;762;1;131
19590806;4494;593;"";1;132
19590806;73;788;762;1;133
19590808;155;1056;"";"";134
19590810;580;486;"";1;135
19590813;2097;766;"";1;136
19590813;982;760;"";1;137
19590815;59;1056;"";"";138
19590817;29;762;"";1;139
19590820;8921;763;"";1;140
19590820;1267;815;761;1;141
19590820;21;1056;"";1;142
19590824;70;54;574;1;143
19590826;9182;328;311;1;144
19590831;3129;569;"";"";145
19590831;73;858;"";1;146
19590901;175;1056;"";"";147
19590902;21;1056;"";"";148
19590907;2811;518;468;1;149
19590907;82;1056;"";1;150
19590908;159;1056;"";"";151
19590909;370;1056;"";1;152
19590909;723;1056;"";1;153
19590916;344;1056;"";1;154
19590917;609;116;"";1;155
19590923;29;1056;"";1;156
19590923;4223;1056;"";1;157
19590924;175;762;503;1;158
19590924;4532;911;977;1;159
19590926;29;486;"";1;160
19590928;5466;473;10;1;161
19590928;287;1056;"";"";162
19590929;3347;1056;"";1;163
19591001;1447;813;"";1;164
19591002;2144;1056;"";1;165
19591002;1171;704;"";1;166
19591003;1284;569;"";"";167
19591003;21;813;"";"";168
19591003;799;569;468;"";169
19591003;8364;488;593;1;170
19591003;14551;504;1031;1;171
19591005;38;1056;"";1;172
19591006;73;762;813;1;173
19591017;287;761;"";1;174
19591017;155;1056;"";1;175
19591020;3394;544;"";1;176
19591028;1010;40;"";1;177
19591030;12730;813;430;1;178
19591030;2743;763;"";1;179
19591030;1284;641;819;1;180
19591102;5099;794;"";1;181
19591102;21;1056;"";"";182
19591106;175;726;"";1;183
19591110;29;1023;"";"";184
19591112;1611;430;430;1;185
19591112;317;762;"";1;186
19591114;10;1056;"";"";187
19591114;5219;"";"";1;188
19591119;21;1056;"";1;189
19591120;11929;555;"";1;190
19591123;7574;1056;"";1;191
19591123;6010;569;468;1;192
19591123;6877;569;"";"";193
19591124;1097;1002;"";1;194
19591125;7828;739;"";1;195
19591201;10;1056;"";"";196
19591207;3406;103;762;1;197
19591207;1010;1056;"";1;198
19591207;16669;813;762;1;199
19591208;799;762;"";1;200
19591211;799;819;"";1;201
19591212;317;1056;"";1;202
19591212;419;1056;"";1;203
19591214;29;10;"";"";204
19591214;82;40;"";"";205
19591216;1023;507;544;1;206
19591221;481;569;"";1;207
19591221;1258;517;617;1;208
19591222;21;1056;"";1;209
19591222;287;569;468;"";210
19591223;1346;763;"";1;211
19591224;43;503;601;1;212
19591224;21;516;616;1;213
19591228;59;1056;"";"";214
19591228;8967;815;"";1;215
19591230;1603;72;484;1;216
19591230;15880;762;430;1;217
19591230;1603;473;"";1;218
19591230;344;569;763;1;219
19591231;4494;569;574;1;220
